entidad,delitos,acdecttt,acdect1,acdect2,acdect3,acdect4,acdect5,acdect6
"13",60105,"0","0","0","","0","0",""
"13",60106,"0","0","0","","0","0",""
"13",60109,"0","0","0","","0","0",""
"13",60199,"","","","","","",""
"13",60200,"0","0","0","","0","0",""
"13",60201,"0","0","0","","0","0",""
"13",60202,"0","0","0","","0","0",""
"13",60203,"0","0","0","","0","0",""
"13",60209,"0","0","0","","0","0",""
"13",60299,"","","","","","",""
"13",60300,"0","0","0","","0","0",""
"13",60400,"0","0","0","","0","0",""
"13",60900,"0","0","0","","0","0",""
"13",70100,"21","3","0","","18","0",""
"13",70101,"21","3","0","","18","0",""
"13",70102,"0","0","0","","0","0",""
"13",70103,"0","0","0","","0","0",""
"13",70104,"0","0","0","","0","0",""
"13",70109,"0","0","0","","0","0",""
"13",70199,"","","","","","",""
"13",70200,"0","0","0","","0","0",""
"13",70201,"0","0","0","","0","0",""
"13",70202,"0","0","0","","0","0",""
"13",70203,"0","0","0","","0","0",""
"13",70204,"0","0","0","","0","0",""
"13",70205,"0","0","0","","0","0",""
"13",70206,"0","0","0","","0","0",""
"13",70209,"0","0","0","","0","0",""
"13",70299,"","","","","","",""
"13",70300,"0","0","0","","0","0",""
"13",70400,"4","4","0","","0","0",""
"13",70500,"0","0","0","","0","0",""
"13",70600,"0","0","0","","0","0",""
"13",70900,"2","0","0","","2","0",""
"13",80100,"111","90","0","","20","1",""
"13",80101,"0","0","0","","0","0",""
"13",80102,"92","71","0","","20","1",""
"13",80103,"16","16","0","","0","0",""
"13",80104,"3","3","0","","0","0",""
"13",80105,"0","0","0","","0","0",""
"13",80106,"0","0","0","","0","0",""
"13",80107,"0","0","0","","0","0",""
"13",80109,"0","0","0","","0","0",""
"13",80199,"","","","","","",""
"13",80200,"0","0","0","","0","0",""
"13",80201,"0","0","0","","0","0",""
"13",80209,"0","0","0","","0","0",""
"13",80299,"","","","","","",""
"13",80300,"0","0","0","","0","0",""
"13",80400,"0","0","0","","0","0",""
"13",80900,"60","46","0","","14","0",""
"13",90100,"1918","1610","0","","305","3",""
"13",90200,"218","183","0","","35","0",""
"13",90300,"30","26","0","","4","0",""
"13",90400,"66","56","0","","10","0",""
"13",90500,"1","0","0","","1","0",""
"13",90501,"0","0","0","","0","0",""
"13",90502,"0","0","0","","0","0",""
"13",90503,"0","0","0","","0","0",""
"13",90509,"1","0","0","","1","0",""
"13",90599,"","","","","","",""
"13",90600,"27","17","0","","10","0",""
"13",90700,"0","0","0","","0","0",""
"13",90701,"0","0","0","","0","0",""
"13",90709,"0","0","0","","0","0",""
"13",90799,"","","","","","",""
"13",90800,"0","0","0","","0","0",""
"13",90900,"0","0","0","","0","0",""
"13",91000,"0","0","0","","0","0",""
"13",91100,"0","0","0","","0","0",""
"13",91200,"0","0","0","","0","0",""
"13",91300,"0","0","0","","0","0",""
"13",91400,"15","9","0","","6","0",""
"13",91500,"0","0","0","","0","0",""
"13",91600,"0","0","0","","0","0",""
"13",91900,"2217","1996","0","","220","1",""
"13",999999,"","","","","","",""
"14",10100,"328","155","11","","154","8",""
"14",10200,"16","7","0","","8","1",""
"14",10300,"4","2","0","","2","0",""
"14",10400,"2353","1254","0","","1099","0",""
"14",10900,"126","120","0","","5","1",""
"14",20100,"24","9","0","","15","0",""
"14",20200,"0","0","0","","0","0",""
"14",20300,"12","10","0","","2","0",""
"14",20400,"0","0","0","","0","0",""
"14",20500,"0","0","0","","0","0",""
"14",20600,"78","44","0","","33","1",""
"14",20601,"0","0","0","","0","0",""
"14",20602,"0","0","0","","0","0",""
"14",20603,"15","7","0","","8","0",""
"14",20604,"1","1","0","","0","0",""
"14",20609,"62","36","0","","25","1",""
"14",20699,"","","","","","",""
"14",20900,"55","15","0","","40","0",""
"14",30100,"166","92","0","","74","0",""
"14",30200,"27","8","0","","19","0",""
"14",30300,"1","0","0","","1","0",""
"14",30400,"61","30","5","","20","6",""
"14",30500,"3","3","0","","0","0",""
"14",30600,"3","3","0","","0","0",""
"14",30700,"0","0","0","","0","0",""
"14",30900,"24","22","0","","2","0",""
"14",40100,"9306","3708","67","","5390","141",""
"14",40101,"810","509","0","","298","3",""
"14",40102,"1830","567","1","","1229","33",""
"14",40103,"1930","623","28","","1226","53",""
"14",40104,"64","37","0","","27","0",""
"14",40105,"387","84","0","","296","7",""
"14",40106,"144","85","0","","56","3",""
"14",40107,"0","0","0","","0","0",""
"14",40108,"185","89","0","","96","0",""
"14",40109,"0","0","0","","0","0",""
"14",40110,"0","0","0","","0","0",""
"14",40111,"0","0","0","","0","0",""
"14",40112,"35","16","7","","10","2",""
"14",40113,"942","233","0","","686","23",""
"14",40114,"267","195","0","","72","0",""
"14",40115,"2","1","0","","1","0",""
"14",40116,"0","0","0","","0","0",""
"14",40119,"2710","1269","31","","1393","17",""
"14",40199,"","","","","","",""
"14",40200,"0","0","0","","0","0",""
"14",40300,"595","337","1","","257","0",""
"14",40400,"243","164","0","","79","0",""
"14",40500,"126","37","1","","84","4",""
"14",40501,"86","20","0","","62","4",""
"14",40509,"40","17","1","","22","0",""
"14",40599,"","","","","","",""
"14",40600,"2039","903","0","","1136","0",""
"14",40700,"287","155","3","","128","1",""
"14",40900,"24","20","0","","4","0",""
"14",50100,"518","138","0","","380","0",""
"14",50200,"169","107","0","","62","0",""
"14",50900,"18","11","0","","7","0",""
"14",60100,"25","5","0","","16","4",""
"14",60101,"8","4","0","","4","0",""
"14",60102,"1","0","0","","1","0",""
"14",60103,"0","0","0","","0","0",""
"14",60104,"1","1","0","","0","0",""
"14",60105,"0","0","0","","0","0",""
"14",60106,"0","0","0","","0","0",""
"14",60109,"15","0","0","","11","4",""
"14",60199,"","","","","","",""
"14",60200,"1","0","0","","1","0",""
"14",60201,"0","0","0","","0","0",""
"14",60202,"0","0","0","","0","0",""
"14",60203,"0","0","0","","0","0",""
"14",60209,"1","0","0","","1","0",""
"14",60299,"","","","","","",""
"14",60300,"0","0","0","","0","0",""
"14",60400,"1","0","0","","1","0",""
"14",60900,"1","0","0","","1","0",""
"14",70100,"1706","1349","0","","357","0",""
"14",70101,"1437","1153","0","","284","0",""
"14",70102,"235","185","0","","50","0",""
"14",70103,"32","11","0","","21","0",""
"14",70104,"2","0","0","","2","0",""
"14",70109,"0","0","0","","0","0",""
"14",70199,"","","","","","",""
"14",70200,"0","0","0","","0","0",""
"14",70201,"0","0","0","","0","0",""
"14",70202,"0","0","0","","0","0",""
"14",70203,"0","0","0","","0","0",""
"14",70204,"0","0","0","","0","0",""
"14",70205,"0","0","0","","0","0",""
"14",70206,"0","0","0","","0","0",""
"14",70209,"0","0","0","","0","0",""
"14",70299,"","","","","","",""
"14",70300,"0","0","0","","0","0",""
"14",70400,"1","0","0","","1","0",""
"14",70500,"0","0","0","","0","0",""
"14",70600,"0","0","0","","0","0",""
"14",70900,"0","0","0","","0","0",""
"14",80100,"34","26","0","","8","0",""
"14",80101,"0","0","0","","0","0",""
"14",80102,"30","23","0","","7","0",""
"14",80103,"3","2","0","","1","0",""
"14",80104,"1","1","0","","0","0",""
"14",80105,"0","0","0","","0","0",""
"14",80106,"0","0","0","","0","0",""
"14",80107,"0","0","0","","0","0",""
"14",80109,"0","0","0","","0","0",""
"14",80199,"","","","","","",""
"14",80200,"8","7","0","","1","0",""
"14",80201,"0","0","0","","0","0",""
"14",80209,"8","7","0","","1","0",""
"14",80299,"","","","","","",""
"14",80300,"0","0","0","","0","0",""
"14",80400,"0","0","0","","0","0",""
"14",80900,"0","0","0","","0","0",""
"14",90100,"1074","772","0","","302","0",""
"14",90200,"134","83","0","","51","0",""
"14",90300,"106","102","0","","4","0",""
"14",90400,"247","143","0","","104","0",""
"14",90500,"6","0","0","","6","0",""
"14",90501,"0","0","0","","0","0",""
"14",90502,"0","0","0","","0","0",""
"14",90503,"0","0","0","","0","0",""
"14",90509,"6","0","0","","6","0",""
"14",90599,"","","","","","",""
"14",90600,"0","0","0","","0","0",""
"14",90700,"0","0","0","","0","0",""
"14",90701,"0","0","0","","0","0",""
"14",90709,"0","0","0","","0","0",""
"14",90799,"","","","","","",""
"14",90800,"0","0","0","","0","0",""
"14",90900,"0","0","0","","0","0",""
"14",91000,"0","0","0","","0","0",""
"14",91100,"0","0","0","","0","0",""
"14",91200,"0","0","0","","0","0",""
"14",91300,"0","0","0","","0","0",""
"14",91400,"5","4","0","","1","0",""
"14",91500,"14","0","0","","14","0",""
"14",91600,"1","0","0","","1","0",""
"14",91900,"459","286","0","","173","0",""
"14",999999,"","","","","","",""
"15",10100,"948","NA","NA","","948","0",""
"15",10200,"18","NA","NA","","18","0",""
"15",10300,"2","NA","NA","","2","0",""
"15",10400,"38627","NA","NA","","38627","0",""
"15",10900,"208","NA","NA","","208","0",""
"15",20100,"327","NA","NA","","327","0",""
"15",20200,"0","NA","NA","","0","0",""
"15",20300,"747","NA","NA","","747","0",""
"15",20400,"0","NA","NA","","0","0",""
"15",20500,"0","NA","NA","","0","0",""
"15",20600,"28","NA","NA","","28","0",""
"15",20601,"0","NA","NA","","0","0",""
"15",20602,"5","NA","NA","","5","0",""
"15",20603,"0","NA","NA","","0","0",""
"15",20604,"0","NA","NA","","0","0",""
"15",20609,"23","NA","NA","","23","0",""
"15",20699,"","","","","","",""
"15",20900,"0","NA","NA","","0","0",""
"15",30100,"1117","NA","NA","","1117","0",""
"15",30200,"0","NA","NA","","0","0",""
"15",30300,"222","NA","NA","","222","0",""
"15",30400,"906","NA","NA","","906","0",""
"15",30500,"557","NA","NA","","557","0",""
"15",30600,"70","NA","NA","","70","0",""
"15",30700,"0","NA","NA","","0","0",""
"15",30900,"7","NA","NA","","7","0",""
"15",40100,"50064","NA","NA","","50064","0",""
"15",40101,"15189","NA","NA","","15189","0",""
"15",40102,"4198","NA","NA","","4198","0",""
"15",40103,"7674","NA","NA","","7674","0",""
"15",40104,"88","NA","NA","","88","0",""
"15",40105,"6048","NA","NA","","6048","0",""
"15",40106,"1011","NA","NA","","1011","0",""
"15",40107,"0","NA","NA","","0","0",""
"15",40108,"1919","NA","NA","","1919","0",""
"15",40109,"0","NA","NA","","0","0",""
"15",40110,"6426","NA","NA","","6426","0",""
"15",40111,"0","NA","NA","","0","0",""
"15",40112,"45","NA","NA","","45","0",""
"15",40113,"4055","NA","NA","","4055","0",""
"15",40114,"164","NA","NA","","164","0",""
"15",40115,"0","NA","NA","","0","0",""
"15",40116,"0","NA","NA","","0","0",""
"15",40119,"3247","NA","NA","","3247","0",""
"15",40199,"","","","","","",""
"15",40200,"0","NA","NA","","0","0",""
"15",40300,"2662","NA","NA","","2662","0",""
"15",40400,"1341","NA","NA","","1341","0",""
"15",40500,"219","NA","NA","","219","0",""
"15",40501,"12","NA","NA","","12","0",""
"15",40509,"207","NA","NA","","207","0",""
"15",40599,"","","","","","",""
"15",40600,"3945","NA","NA","","3945","0",""
"15",40700,"188","NA","NA","","188","0",""
"15",40900,"8","NA","NA","","8","0",""
"15",50100,"3152","NA","NA","","3152","0",""
"15",50200,"1653","NA","NA","","1653","0",""
"15",50900,"8","NA","NA","","8","0",""
"15",60100,"132","NA","NA","","132","0",""
"15",60101,"42","NA","NA","","42","0",""
"15",60102,"0","NA","NA","","0","0",""
"15",60103,"0","NA","NA","","0","0",""
"15",60104,"1","NA","NA","","1","0",""
"15",60105,"0","NA","NA","","0","0",""
"15",60106,"0","NA","NA","","0","0",""
"15",60109,"89","NA","NA","","89","0",""
"15",60199,"","","","","","",""
"15",60200,"24","NA","NA","","24","0",""
"15",60201,"NSS","NA","NA","","NSS","0",""
"15",60202,"NSS","NA","NA","","NSS","0",""
"15",60203,"NSS","NA","NA","","NSS","0",""
"15",60209,"NSS","NA","NA","","NSS","0",""
"15",60299,"24","","","","24","",""
"15",60300,"0","NA","NA","","0","0",""
"15",60400,"12","NA","NA","","12","0",""
"15",60900,"137","NA","NA","","137","0",""
"15",70100,"2270","NA","NA","","2270","0",""
"15",70101,"NSS","NA","NA","","NSS","0",""
"15",70102,"NSS","NA","NA","","NSS","0",""
"15",70103,"NSS","NA","NA","","NSS","0",""
"15",70104,"NSS","NA","NA","","NSS","0",""
"15",70109,"NSS","NA","NA","","NSS","0",""
"15",70199,"2270","","","","2270","",""
"15",70200,"2919","NA","NA","","2919","0",""
"15",70201,"NSS","NA","NA","","NSS","0",""
"15",70202,"NSS","NA","NA","","NSS","0",""
"15",70203,"NSS","NA","NA","","NSS","0",""
"15",70204,"NSS","NA","NA","","NSS","0",""
"15",70205,"NSS","NA","NA","","NSS","0",""
"15",70206,"NSS","NA","NA","","NSS","0",""
"15",70209,"NSS","NA","NA","","NSS","0",""
"15",70299,"2919","","","","2919","",""
"15",70300,"0","NA","NA","","0","0",""
"15",70400,"0","NA","NA","","0","0",""
"15",70500,"0","NA","NA","","0","0",""
"15",70600,"879","NA","NA","","879","0",""
"15",70900,"79","NA","NA","","79","0",""
"15",80100,"49","NA","NA","","49","0",""
"15",80101,"1","NA","NA","","1","0",""
"15",80102,"17","NA","NA","","17","0",""
"15",80103,"31","NA","NA","","31","0",""
"15",80104,"0","NA","NA","","0","0",""
"15",80105,"0","NA","NA","","0","0",""
"15",80106,"0","NA","NA","","0","0",""
"15",80107,"0","NA","NA","","0","0",""
"15",80109,"0","NA","NA","","0","0",""
"15",80199,"","","","","","",""
"15",80200,"117","NA","NA","","117","0",""
"15",80201,"NSS","NA","NA","","NSS","0",""
"15",80209,"NSS","NA","NA","","NSS","0",""
"15",80299,"117","","","","117","",""
"15",80300,"0","NA","NA","","0","0",""
"15",80400,"0","NA","NA","","0","0",""
"15",80900,"451","NA","NA","","451","0",""
"15",90100,"0","NA","NA","","0","0",""
"15",90200,"498","NA","NA","","498","0",""
"15",90300,"53","NA","NA","","53","0",""
"15",90400,"513","NA","NA","","513","0",""
"15",90500,"211","NA","NA","","211","0",""
"15",90501,"NSS","NA","NA","","NSS","0",""
"15",90502,"NSS","NA","NA","","NSS","0",""
"15",90503,"NSS","NA","NA","","NSS","0",""
"15",90509,"NSS","NA","NA","","NSS","0",""
"15",90599,"211","","","","211","",""
"15",90600,"345","NA","NA","","345","0",""
"15",90700,"0","NA","NA","","0","0",""
"15",90701,"0","NA","NA","","0","0",""
"15",90709,"0","NA","NA","","0","0",""
"15",90799,"","","","","","",""
"15",90800,"0","NA","NA","","0","0",""
"15",90900,"0","NA","NA","","0","0",""
"15",91000,"0","NA","NA","","0","0",""
"15",91100,"0","NA","NA","","0","0",""
"15",91200,"777","NA","NA","","777","0",""
"15",91300,"0","NA","NA","","0","0",""
"15",91400,"0","NA","NA","","0","0",""
"15",91500,"535","NA","NA","","535","0",""
"15",91600,"0","NA","NA","","0","0",""
"15",91900,"36737","NA","NA","","36737","0",""
"15",999999,"","","","","","",""
"16",10100,"NSS","NSS","NSS","","NSS","NSS",""
"16",10200,"NSS","NSS","NSS","","NSS","NSS",""
"16",10300,"NSS","NSS","NSS","","NSS","NSS",""
"16",10400,"NSS","NSS","NSS","","NSS","NSS",""
"16",10900,"NSS","NSS","NSS","","NSS","NSS",""
"16",20100,"NSS","NSS","NSS","","NSS","NSS",""
"16",20200,"NSS","NSS","NSS","","NSS","NSS",""
"16",20300,"NSS","NSS","NSS","","NSS","NSS",""
"16",20400,"NSS","NSS","NSS","","NSS","NSS",""
"16",20500,"NSS","NSS","NSS","","NSS","NSS",""
"16",20600,"NSS","NSS","NSS","","NSS","NSS",""
"16",20601,"NSS","NSS","NSS","","NSS","NSS",""
"16",20602,"NSS","NSS","NSS","","NSS","NSS",""
"16",20603,"NSS","NSS","NSS","","NSS","NSS",""
"16",20604,"NSS","NSS","NSS","","NSS","NSS",""
"16",20609,"NSS","NSS","NSS","","NSS","NSS",""
"16",20699,"","","","","","",""
"16",20900,"NSS","NSS","NSS","","NSS","NSS",""
"16",30100,"NSS","NSS","NSS","","NSS","NSS",""
"16",30200,"NSS","NSS","NSS","","NSS","NSS",""
"16",30300,"NSS","NSS","NSS","","NSS","NSS",""
"16",30400,"NSS","NSS","NSS","","NSS","NSS",""
"16",30500,"NSS","NSS","NSS","","NSS","NSS",""
"16",30600,"NSS","NSS","NSS","","NSS","NSS",""
"16",30700,"NSS","NSS","NSS","","NSS","NSS",""
"16",30900,"NSS","NSS","NSS","","NSS","NSS",""
"16",40100,"NSS","NSS","NSS","","NSS","NSS",""
"16",40101,"NSS","NSS","NSS","","NSS","NSS",""
"16",40102,"NSS","NSS","NSS","","NSS","NSS",""
"16",40103,"NSS","NSS","NSS","","NSS","NSS",""
"16",40104,"NSS","NSS","NSS","","NSS","NSS",""
"16",40105,"NSS","NSS","NSS","","NSS","NSS",""
"16",40106,"NSS","NSS","NSS","","NSS","NSS",""
"16",40107,"NSS","NSS","NSS","","NSS","NSS",""
"16",40108,"NSS","NSS","NSS","","NSS","NSS",""
"16",40109,"NSS","NSS","NSS","","NSS","NSS",""
"16",40110,"NSS","NSS","NSS","","NSS","NSS",""
"16",40111,"NSS","NSS","NSS","","NSS","NSS",""
"16",40112,"NSS","NSS","NSS","","NSS","NSS",""
"16",40113,"NSS","NSS","NSS","","NSS","NSS",""
"16",40114,"NSS","NSS","NSS","","NSS","NSS",""
"16",40115,"NSS","NSS","NSS","","NSS","NSS",""
"16",40116,"NSS","NSS","NSS","","NSS","NSS",""
"16",40119,"NSS","NSS","NSS","","NSS","NSS",""
"16",40199,"","","","","","",""
"16",40200,"NSS","NSS","NSS","","NSS","NSS",""
"16",40300,"NSS","NSS","NSS","","NSS","NSS",""
"16",40400,"NSS","NSS","NSS","","NSS","NSS",""
"16",40500,"NSS","NSS","NSS","","NSS","NSS",""
"16",40501,"NSS","NSS","NSS","","NSS","NSS",""
"16",40509,"NSS","NSS","NSS","","NSS","NSS",""
"16",40599,"","","","","","",""
"16",40600,"NSS","NSS","NSS","","NSS","NSS",""
"16",40700,"NSS","NSS","NSS","","NSS","NSS",""
"16",40900,"NSS","NSS","NSS","","NSS","NSS",""
"16",50100,"NSS","NSS","NSS","","NSS","NSS",""
"16",50200,"NSS","NSS","NSS","","NSS","NSS",""
"16",50900,"NSS","NSS","NSS","","NSS","NSS",""
"16",60100,"NSS","NSS","NSS","","NSS","NSS",""
"16",60101,"NSS","NSS","NSS","","NSS","NSS",""
"16",60102,"NSS","NSS","NSS","","NSS","NSS",""
"16",60103,"NSS","NSS","NSS","","NSS","NSS",""
"16",60104,"NSS","NSS","NSS","","NSS","NSS",""
"16",60105,"NSS","NSS","NSS","","NSS","NSS",""
"16",60106,"NSS","NSS","NSS","","NSS","NSS",""
"16",60109,"NSS","NSS","NSS","","NSS","NSS",""
"16",60199,"","","","","","",""
"16",60200,"NSS","NSS","NSS","","NSS","NSS",""
"16",60201,"NSS","NSS","NSS","","NSS","NSS",""
"16",60202,"NSS","NSS","NSS","","NSS","NSS",""
"16",60203,"NSS","NSS","NSS","","NSS","NSS",""
"16",60209,"NSS","NSS","NSS","","NSS","NSS",""
"16",60299,"","","","","","",""
"16",60300,"NSS","NSS","NSS","","NSS","NSS",""
"16",60400,"NSS","NSS","NSS","","NSS","NSS",""
"16",60900,"NSS","NSS","NSS","","NSS","NSS",""
"16",70100,"NSS","NSS","NSS","","NSS","NSS",""
"16",70101,"NSS","NSS","NSS","","NSS","NSS",""
"16",70102,"NSS","NSS","NSS","","NSS","NSS",""
"16",70103,"NSS","NSS","NSS","","NSS","NSS",""
"16",70104,"NSS","NSS","NSS","","NSS","NSS",""
"16",70109,"NSS","NSS","NSS","","NSS","NSS",""
"16",70199,"","","","","","",""
"16",70200,"NSS","NSS","NSS","","NSS","NSS",""
"16",70201,"NSS","NSS","NSS","","NSS","NSS",""
"16",70202,"NSS","NSS","NSS","","NSS","NSS",""
"16",70203,"NSS","NSS","NSS","","NSS","NSS",""
"16",70204,"NSS","NSS","NSS","","NSS","NSS",""
"16",70205,"NSS","NSS","NSS","","NSS","NSS",""
"16",70206,"NSS","NSS","NSS","","NSS","NSS",""
"16",70209,"NSS","NSS","NSS","","NSS","NSS",""
"16",70299,"","","","","","",""
"16",70300,"NSS","NSS","NSS","","NSS","NSS",""
"16",70400,"NSS","NSS","NSS","","NSS","NSS",""
"16",70500,"NSS","NSS","NSS","","NSS","NSS",""
"16",70600,"NSS","NSS","NSS","","NSS","NSS",""
"16",70900,"NSS","NSS","NSS","","NSS","NSS",""
"16",80100,"NSS","NSS","NSS","","NSS","NSS",""
"16",80101,"NSS","NSS","NSS","","NSS","NSS",""
"16",80102,"NSS","NSS","NSS","","NSS","NSS",""
"16",80103,"NSS","NSS","NSS","","NSS","NSS",""
"16",80104,"NSS","NSS","NSS","","NSS","NSS",""
"16",80105,"NSS","NSS","NSS","","NSS","NSS",""
"16",80106,"NSS","NSS","NSS","","NSS","NSS",""
"16",80107,"NSS","NSS","NSS","","NSS","NSS",""
"16",80109,"NSS","NSS","NSS","","NSS","NSS",""
"16",80199,"","","","","","",""
"16",80200,"NSS","NSS","NSS","","NSS","NSS",""
"16",80201,"NSS","NSS","NSS","","NSS","NSS",""
"16",80209,"NSS","NSS","NSS","","NSS","NSS",""
"16",80299,"","","","","","",""
"16",80300,"NSS","NSS","NSS","","NSS","NSS",""
"16",80400,"NSS","NSS","NSS","","NSS","NSS",""
"16",80900,"NSS","NSS","NSS","","NSS","NSS",""
"16",90100,"NSS","NSS","NSS","","NSS","NSS",""
"16",90200,"NSS","NSS","NSS","","NSS","NSS",""
"16",90300,"NSS","NSS","NSS","","NSS","NSS",""
"16",90400,"NSS","NSS","NSS","","NSS","NSS",""
"16",90500,"NSS","NSS","NSS","","NSS","NSS",""
"16",90501,"NSS","NSS","NSS","","NSS","NSS",""
"16",90502,"NSS","NSS","NSS","","NSS","NSS",""
"16",90503,"NSS","NSS","NSS","","NSS","NSS",""
"16",90509,"NSS","NSS","NSS","","NSS","NSS",""
"16",90599,"","","","","","",""
"16",90600,"NSS","NSS","NSS","","NSS","NSS",""
"16",90700,"NSS","NSS","NSS","","NSS","NSS",""
"16",90701,"NSS","NSS","NSS","","NSS","NSS",""
"16",90709,"NSS","NSS","NSS","","NSS","NSS",""
"16",90799,"","","","","","",""
"16",90800,"NSS","NSS","NSS","","NSS","NSS",""
"16",90900,"NSS","NSS","NSS","","NSS","NSS",""
"16",91000,"NSS","NSS","NSS","","NSS","NSS",""
"16",91100,"NSS","NSS","NSS","","NSS","NSS",""
"16",91200,"NSS","NSS","NSS","","NSS","NSS",""
"16",91300,"NSS","NSS","NSS","","NSS","NSS",""
"16",91400,"NSS","NSS","NSS","","NSS","NSS",""
"16",91500,"NSS","NSS","NSS","","NSS","NSS",""
"16",91600,"NSS","NSS","NSS","","NSS","NSS",""
"16",91900,"NSS","NSS","NSS","","NSS","NSS",""
"16",999999,"","","","","","",""
"17",10100,"NSS","NSS","NSS","","NSS","NSS",""
"17",10200,"NSS","NSS","NSS","","NSS","NSS",""
"17",10300,"NSS","NSS","NSS","","NSS","NSS",""
"17",10400,"NSS","NSS","NSS","","NSS","NSS",""
"17",10900,"NSS","NSS","NSS","","NSS","NSS",""
"17",20100,"NSS","NSS","NSS","","NSS","NSS",""
"17",20200,"NSS","NSS","NSS","","NSS","NSS",""
"17",20300,"NSS","NSS","NSS","","NSS","NSS",""
"17",20400,"NSS","NSS","NSS","","NSS","NSS",""
"17",20500,"NSS","NSS","NSS","","NSS","NSS",""
"17",20600,"NSS","NSS","NSS","","NSS","NSS",""
"17",20601,"NSS","NSS","NSS","","NSS","NSS",""
"17",20602,"NSS","NSS","NSS","","NSS","NSS",""
"17",20603,"NSS","NSS","NSS","","NSS","NSS",""
"17",20604,"NSS","NSS","NSS","","NSS","NSS",""
"17",20609,"NSS","NSS","NSS","","NSS","NSS",""
"17",20699,"","","","","","",""
"17",20900,"NSS","NSS","NSS","","NSS","NSS",""
"17",30100,"NSS","NSS","NSS","","NSS","NSS",""
"17",30200,"NSS","NSS","NSS","","NSS","NSS",""
"17",30300,"NSS","NSS","NSS","","NSS","NSS",""
"17",30400,"NSS","NSS","NSS","","NSS","NSS",""
"17",30500,"NSS","NSS","NSS","","NSS","NSS",""
"17",30600,"NSS","NSS","NSS","","NSS","NSS",""
"17",30700,"NSS","NSS","NSS","","NSS","NSS",""
"17",30900,"NSS","NSS","NSS","","NSS","NSS",""
"17",40100,"NSS","NSS","NSS","","NSS","NSS",""
"17",40101,"NSS","NSS","NSS","","NSS","NSS",""
"17",40102,"NSS","NSS","NSS","","NSS","NSS",""
"17",40103,"NSS","NSS","NSS","","NSS","NSS",""
"17",40104,"NSS","NSS","NSS","","NSS","NSS",""
"17",40105,"NSS","NSS","NSS","","NSS","NSS",""
"17",40106,"NSS","NSS","NSS","","NSS","NSS",""
"17",40107,"NSS","NSS","NSS","","NSS","NSS",""
"17",40108,"NSS","NSS","NSS","","NSS","NSS",""
"17",40109,"NSS","NSS","NSS","","NSS","NSS",""
"17",40110,"NSS","NSS","NSS","","NSS","NSS",""
"17",40111,"NSS","NSS","NSS","","NSS","NSS",""
"17",40112,"NSS","NSS","NSS","","NSS","NSS",""
"17",40113,"NSS","NSS","NSS","","NSS","NSS",""
"17",40114,"NSS","NSS","NSS","","NSS","NSS",""
"17",40115,"NSS","NSS","NSS","","NSS","NSS",""
"17",40116,"NSS","NSS","NSS","","NSS","NSS",""
"17",40119,"NSS","NSS","NSS","","NSS","NSS",""
"17",40199,"","","","","","",""
"17",40200,"NSS","NSS","NSS","","NSS","NSS",""
"17",40300,"NSS","NSS","NSS","","NSS","NSS",""
"17",40400,"NSS","NSS","NSS","","NSS","NSS",""
"17",40500,"NSS","NSS","NSS","","NSS","NSS",""
"17",40501,"NSS","NSS","NSS","","NSS","NSS",""
"17",40509,"NSS","NSS","NSS","","NSS","NSS",""
"17",40599,"","","","","","",""
"17",40600,"NSS","NSS","NSS","","NSS","NSS",""
"17",40700,"NSS","NSS","NSS","","NSS","NSS",""
"17",40900,"NSS","NSS","NSS","","NSS","NSS",""
"17",50100,"NSS","NSS","NSS","","NSS","NSS",""
"17",50200,"NSS","NSS","NSS","","NSS","NSS",""
"17",50900,"NSS","NSS","NSS","","NSS","NSS",""
"17",60100,"NSS","NSS","NSS","","NSS","NSS",""
"17",60101,"NSS","NSS","NSS","","NSS","NSS",""
"17",60102,"NSS","NSS","NSS","","NSS","NSS",""
"17",60103,"NSS","NSS","NSS","","NSS","NSS",""
"17",60104,"NSS","NSS","NSS","","NSS","NSS",""
"17",60105,"NSS","NSS","NSS","","NSS","NSS",""
"17",60106,"NSS","NSS","NSS","","NSS","NSS",""
"17",60109,"NSS","NSS","NSS","","NSS","NSS",""
"17",60199,"","","","","","",""
"17",60200,"NSS","NSS","NSS","","NSS","NSS",""
"17",60201,"NSS","NSS","NSS","","NSS","NSS",""
"17",60202,"NSS","NSS","NSS","","NSS","NSS",""
"17",60203,"NSS","NSS","NSS","","NSS","NSS",""
"17",60209,"NSS","NSS","NSS","","NSS","NSS",""
"17",60299,"","","","","","",""
"17",60300,"NSS","NSS","NSS","","NSS","NSS",""
"17",60400,"NSS","NSS","NSS","","NSS","NSS",""
"17",60900,"NSS","NSS","NSS","","NSS","NSS",""
"17",70100,"NSS","NSS","NSS","","NSS","NSS",""
"17",70101,"NSS","NSS","NSS","","NSS","NSS",""
"17",70102,"NSS","NSS","NSS","","NSS","NSS",""
"17",70103,"NSS","NSS","NSS","","NSS","NSS",""
"17",70104,"NSS","NSS","NSS","","NSS","NSS",""
"17",70109,"NSS","NSS","NSS","","NSS","NSS",""
"17",70199,"","","","","","",""
"17",70200,"NSS","NSS","NSS","","NSS","NSS",""
"17",70201,"NSS","NSS","NSS","","NSS","NSS",""
"17",70202,"NSS","NSS","NSS","","NSS","NSS",""
"17",70203,"NSS","NSS","NSS","","NSS","NSS",""
