entidad,delitos,cecccd1,cecccd2,cecccd3,cecccd4,cecccd5,cecccd6,cecccd7,cecccd8,cecccd9,cecccd10,cecccd11,cecccd12,cecccd13,cecccd14,cecccd15,cecccd16,cecccd17,cecccd18,cecccd19,cecccd20,cecccd21,cecccd22,cecccd23,cecccd24,cecccd25,cecccd26,cecccd27,cecccd28,cecccd29,cecccd30,cecccd31,cecccd32,cecccd33,cecccd34,cecccd35,cecccd36,cecccd37,cecccd38,cecccd39,cecccd40,cecccd41,cecccd42,cecccd45,cecccd46,cecccd47,cecccd48,cecccd49,cecccd50,cecccd51,cecccd52,cecccd53,cecccd54,cecccd55,cecccd56,cecccd57,cecccd58
"09",10900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20100,"314","0","0","0","","","NSS","0","NSS","0","314","","NSS","0","NSS","0","NSS","0","314","","314","0","0","0","","","314","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","314","0","",""
"09",20200,"2","0","0","0","","","NSS","0","NSS","0","2","","NSS","0","NSS","0","NSS","0","2","","2","0","0","0","","","2","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","2","0","",""
"09",20300,"165","0","0","0","","","NSS","0","NSS","0","165","","NSS","0","NSS","0","NSS","0","165","","165","0","0","0","","","165","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","165","0","",""
"09",20400,"3","0","0","0","","","NSS","0","NSS","0","3","","NSS","0","NSS","0","NSS","0","3","","3","0","0","0","","","3","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","3","0","",""
"09",20500,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20600,"23","0","0","0","","","NSS","0","NSS","0","23","","NSS","0","NSS","0","NSS","0","23","","23","0","0","0","","","23","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","23","0","",""
"09",20601,"23","0","0","0","","","NSS","0","NSS","0","23","","NSS","0","NSS","0","NSS","0","23","","23","0","0","0","","","23","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","23","0","",""
"09",20602,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20603,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20604,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20609,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",20699,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",20900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",30100,"0","0","468","0","","","NSS","0","NSS","0","468","","NSS","0","NSS","0","NSS","0","468","","468","0","0","0","","","468","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","468","0","",""
"09",30200,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",30300,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",30400,"185","0","0","6","","","NSS","NSS","NSS","NSS","185","6","NSS","NSS","NSS","NSS","NSS","NSS","185","6","185","6","0","0","","","185","6","0","0","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","185","6","",""
"09",30500,"12","0","0","0","","","NSS","0","NSS","0","12","","NSS","0","NSS","0","NSS","0","12","","12","0","0","0","","","12","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","12","0","",""
"09",30600,"1","0","0","0","","","NSS","0","NSS","0","1","","NSS","0","NSS","0","NSS","0","1","","1","0","0","0","","","1","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","1","0","",""
"09",30700,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",30900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40100,"19472","0","1479","214","","","NSS","NSS","NSS","NSS","20951","214","NSS","NSS","NSS","NSS","NSS","NSS","20951","214","20951","214","0","0","","","9715","0","11236","214","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","20951","214","",""
"09",40101,"0","0","0","158","","","0","NSS","0","NSS","","158","0","NSS","0","NSS","0","NSS","","158","0","158","0","0","","","0","0","0","158","","","0","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","158","",""
"09",40102,"2538","0","0","0","","","NSS","0","NSS","0","2538","","NSS","0","NSS","0","NSS","0","2538","","2538","0","0","0","","","243","0","2295","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","2538","0","",""
"09",40103,"5075","0","0","56","","","NSS","NSS","NSS","NSS","5075","56","NSS","NSS","NSS","NSS","NSS","NSS","5075","56","5075","56","0","0","","","1564","0","3511","56","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","5075","56","",""
"09",40104,"0","0","1385","0","","","NSS","0","NSS","0","1385","","NSS","0","NSS","0","NSS","0","1385","","1385","0","0","0","","","0","0","1385","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","1385","0","",""
"09",40105,"4570","0","0","0","","","NSS","0","NSS","0","4570","","NSS","0","NSS","0","NSS","0","4570","","4570","0","0","0","","","4310","0","260","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","4570","0","",""
"09",40106,"136","0","0","0","","","NSS","0","NSS","0","136","","NSS","0","NSS","0","NSS","0","136","","136","0","0","0","","","136","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","136","0","",""
"09",40107,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40108,"80","0","0","0","","","NSS","0","NSS","0","80","","NSS","0","NSS","0","NSS","0","80","","80","0","0","0","","","73","0","7","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","80","0","",""
"09",40109,"0","0","94","0","","","NSS","0","NSS","0","94","","NSS","0","NSS","0","NSS","0","94","","94","0","0","0","","","90","0","4","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","94","0","",""
"09",40110,"729","0","0","0","","","NSS","0","NSS","0","729","","NSS","0","NSS","0","NSS","0","729","","729","0","0","0","","","688","0","41","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","729","0","",""
"09",40111,"609","0","0","0","","","NSS","0","NSS","0","609","","NSS","0","NSS","0","NSS","0","609","","609","0","0","0","","","609","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","609","0","",""
"09",40112,"7","0","0","0","","","NSS","0","NSS","0","7","","NSS","0","NSS","0","NSS","0","7","","7","0","0","0","","","5","0","2","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","7","0","",""
"09",40113,"2370","0","0","0","","","NSS","0","NSS","0","2370","","NSS","0","NSS","0","NSS","0","2370","","2370","0","0","0","","","1374","0","996","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","2370","0","",""
"09",40114,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40115,"9","0","0","0","","","NSS","0","NSS","0","9","","NSS","0","NSS","0","NSS","0","9","","9","0","0","0","","","7","0","2","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","9","0","",""
"09",40116,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40119,"3349","0","0","0","","","NSS","0","NSS","0","3349","","NSS","0","NSS","0","NSS","0","3349","","3349","0","0","0","","","616","0","2733","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","3349","0","",""
"09",40199,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",40200,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40300,"0","0","1565","1","","","NSS","NSS","NSS","NSS","1565","1","NSS","NSS","NSS","NSS","NSS","NSS","1565","1","1565","0","0","1","","","0","0","1565","1","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","1565","1","",""
"09",40400,"0","0","91","0","","","NSS","0","NSS","0","91","","NSS","0","NSS","0","NSS","0","91","","91","0","0","0","","","0","0","91","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","91","0","",""
"09",40500,"0","0","285","586","","","NSS","NSS","NSS","NSS","285","586","NSS","NSS","NSS","NSS","NSS","NSS","285","586","285","586","0","0","","","0","0","285","586","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","285","586","",""
"09",40501,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",40509,"0","0","285","586","","","NSS","NSS","NSS","NSS","285","586","NSS","NSS","NSS","NSS","NSS","NSS","285","586","285","586","0","0","","","0","0","285","586","","","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0","0","0","0","0","0","0","0","0","285","586","",""
"09",40599,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",40600,"0","0","74","0","","","NSS","0","NSS","0","74","","NSS","0","NSS","0","NSS","0","74","","74","0","0","0","","","0","0","74","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","74","0","",""
"09",40700,"0","0","454","0","","","NSS","0","NSS","0","454","","NSS","0","NSS","0","NSS","0","454","","454","0","0","0","","","0","0","454","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","454","0","",""
"09",40900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",50100,"0","0","5081","0","","","NSS","0","NSS","0","5081","","NSS","0","NSS","0","NSS","0","5081","","5081","0","0","0","","","5081","0","0","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","5081","0","",""
"09",50200,"0","0","315","0","","","NSS","0","NSS","0","315","","NSS","0","NSS","0","NSS","0","315","","315","0","0","0","","","0","0","315","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","315","0","",""
"09",50900,"0","0","34","0","","","NSS","0","NSS","0","34","","NSS","0","NSS","0","NSS","0","34","","34","0","0","0","","","0","0","34","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","34","0","",""
"09",60100,"0","0","113","0","","","NSS","0","NSS","0","113","","NSS","0","NSS","0","NSS","0","113","","113","0","0","0","","","0","0","113","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","113","0","",""
"09",60101,"0","0","70","0","","","NSS","0","NSS","0","70","","NSS","0","NSS","0","NSS","0","70","","70","0","0","0","","","0","0","70","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","70","0","",""
"09",60102,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60103,"0","0","43","0","","","NSS","0","NSS","0","43","","NSS","0","NSS","0","NSS","0","43","","43","0","0","0","","","0","0","43","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","43","0","",""
"09",60104,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60105,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60106,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60109,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60199,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",60200,"25","0","0","0","","","NSS","0","NSS","0","25","","NSS","0","NSS","0","NSS","0","25","","25","0","0","0","","","0","0","25","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","25","0","",""
"09",60201,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60202,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60203,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60209,"25","0","0","0","","","NSS","0","NSS","0","25","","NSS","0","NSS","0","NSS","0","25","","25","0","0","0","","","0","0","25","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","25","0","",""
"09",60299,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",60300,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",60400,"0","0","10","0","","","NSS","0","NSS","0","10","","NSS","0","NSS","0","NSS","0","10","","10","0","0","0","","","0","0","10","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","10","0","",""
"09",60900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70100,"733","0","0","0","","","NSS","0","NSS","0","733","","NSS","0","NSS","0","NSS","0","733","","733","0","0","0","","","0","0","733","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","733","0","",""
"09",70101,"733","0","0","0","","","NSS","0","NSS","0","733","","NSS","0","NSS","0","NSS","0","733","","733","0","0","0","","","0","0","733","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","733","0","",""
"09",70102,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70103,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70104,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70109,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70199,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",70200,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70201,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70202,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70203,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70204,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70205,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70206,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70209,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70299,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",70300,"0","0","5","0","","","NSS","0","NSS","0","5","","NSS","0","NSS","0","NSS","0","5","","5","0","0","0","","","0","0","5","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","5","0","",""
"09",70400,"0","0","134","0","","","NSS","0","NSS","0","134","","NSS","0","NSS","0","NSS","0","134","","134","0","0","0","","","0","0","134","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","134","0","",""
"09",70500,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70600,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",70900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",80100,"772","0","0","0","","","NSS","0","NSS","0","772","","NSS","0","NSS","0","NSS","0","772","","772","0","0","0","","","0","0","772","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","772","0","",""
"09",80101,"120","0","0","0","","","NSS","0","NSS","0","120","","NSS","0","NSS","0","NSS","0","120","","120","0","0","0","","","0","0","120","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","120","0","",""
"09",80102,"601","0","0","0","","","NSS","0","NSS","0","601","","NSS","0","NSS","0","NSS","0","601","","601","0","0","0","","","0","0","601","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","601","0","",""
"09",80103,"34","0","0","0","","","NSS","0","NSS","0","34","","NSS","0","NSS","0","NSS","0","34","","34","0","0","0","","","0","0","34","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","34","0","",""
"09",80104,"4","0","0","0","","","NSS","0","NSS","0","4","","NSS","0","NSS","0","NSS","0","4","","4","0","0","0","","","0","0","4","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","4","0","",""
"09",80105,"2","0","0","0","","","NSS","0","NSS","0","2","","NSS","0","NSS","0","NSS","0","2","","2","0","0","0","","","0","0","2","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","2","0","",""
"09",80106,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",80107,"11","0","0","0","","","NSS","0","NSS","0","11","","NSS","0","NSS","0","NSS","0","11","","11","0","0","0","","","0","0","11","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","11","0","",""
"09",80109,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",80199,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",80200,"424","0","0","0","","","NSS","0","NSS","0","424","","NSS","0","NSS","0","NSS","0","424","","424","0","0","0","","","0","0","424","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","424","0","",""
"09",80201,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",80209,"424","0","0","0","","","NSS","0","NSS","0","424","","NSS","0","NSS","0","NSS","0","424","","424","0","0","0","","","0","0","424","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","424","0","",""
"09",80299,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09",80300,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",80400,"1","0","0","0","","","NSS","0","NSS","0","1","","NSS","0","NSS","0","NSS","0","1","","1","0","0","0","","","0","0","1","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","1","0","",""
"09",80900,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"09",90100,"0","0","38","0","","","NSS","0","NSS","0","38","","NSS","0","NSS","0","NSS","0","38","","38","0","0","0","","","0","0","38","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","38","0","",""
"09",90200,"0","0","6","0","","","NSS","0","NSS","0","6","","NSS","0","NSS","0","NSS","0","6","","6","0","0","0","","","0","0","6","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","6","0","",""
"09",90300,"0","0","313","0","","","NSS","0","NSS","0","313","","NSS","0","NSS","0","NSS","0","313","","313","0","0","0","","","0","0","313","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","313","0","",""
"09",90400,"0","0","2194","0","","","NSS","0","NSS","0","2194","","NSS","0","NSS","0","NSS","0","2194","","2194","0","0","0","","","0","0","2194","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","2194","0","",""
"09",90500,"0","0","236","0","","","NSS","0","NSS","0","236","","NSS","0","NSS","0","NSS","0","236","","236","0","0","0","","","0","0","236","0","","","NSS","0","NSS","0","NSS","0","NSS","0","NSS","0","0","0","0","0","0","0","0","0","0","0","236","0","",""
"09",90501,"0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","","","0","0","0","0","","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
