entidad,delitos,delregtt,delreg1,delreg2
"21",40600,"NSS","NSS","NSS"
"21",40700,"NSS","NSS","NSS"
"21",40900,"NSS","NSS","NSS"
"21",50100,"NSS","NSS","NSS"
"21",50200,"NSS","NSS","NSS"
"21",50900,"NSS","NSS","NSS"
"21",60100,"NSS","NSS","NSS"
"21",60101,"NSS","NSS","NSS"
"21",60102,"NSS","NSS","NSS"
"21",60103,"NSS","NSS","NSS"
"21",60104,"NSS","NSS","NSS"
"21",60105,"NSS","NSS","NSS"
"21",60106,"NSS","NSS","NSS"
"21",60109,"NSS","NSS","NSS"
"21",60199,"","",""
"21",60200,"NSS","NSS","NSS"
"21",60201,"NSS","NSS","NSS"
"21",60202,"NSS","NSS","NSS"
"21",60203,"NSS","NSS","NSS"
"21",60209,"NSS","NSS","NSS"
"21",60299,"","",""
"21",60300,"NSS","NSS","NSS"
"21",60400,"NSS","NSS","NSS"
"21",60900,"NSS","NSS","NSS"
"21",70100,"NSS","NSS","NSS"
"21",70101,"NSS","NSS","NSS"
"21",70102,"NSS","NSS","NSS"
"21",70103,"NSS","NSS","NSS"
"21",70104,"NSS","NSS","NSS"
"21",70109,"NSS","NSS","NSS"
"21",70199,"","",""
"21",70200,"0","0","0"
"21",70201,"0","0","0"
"21",70202,"0","0","0"
"21",70203,"0","0","0"
"21",70204,"0","0","0"
"21",70205,"0","0","0"
"21",70206,"0","0","0"
"21",70209,"0","0","0"
"21",70299,"","",""
"21",70300,"NSS","NSS","NSS"
"21",70400,"NSS","NSS","NSS"
"21",70500,"0","0","0"
"21",70600,"0","0","0"
"21",70900,"NSS","NSS","NSS"
"21",80100,"NSS","NSS","NSS"
"21",80101,"NSS","NSS","NSS"
"21",80102,"NSS","NSS","NSS"
"21",80103,"NSS","NSS","NSS"
"21",80104,"NSS","NSS","NSS"
"21",80105,"NSS","NSS","NSS"
"21",80106,"NSS","NSS","NSS"
"21",80107,"NSS","NSS","NSS"
"21",80109,"NSS","NSS","NSS"
"21",80199,"","",""
"21",80200,"NSS","NSS","NSS"
"21",80201,"0","0","0"
"21",80209,"NSS","NSS","NSS"
"21",80299,"","",""
"21",80300,"NSS","NSS","NSS"
"21",80400,"NSS","NSS","NSS"
"21",80900,"NSS","NSS","NSS"
"21",90100,"NSS","NSS","NSS"
"21",90200,"NSS","NSS","NSS"
"21",90300,"NSS","NSS","NSS"
"21",90400,"NSS","NSS","NSS"
"21",90500,"NSS","NSS","NSS"
"21",90501,"NSS","NSS","NSS"
"21",90502,"NSS","NSS","NSS"
"26",91000,"NSS","NSS","NSS"
"26",91100,"NA","NA","NA"
"26",91200,"NSS","NSS","NSS"
"26",91300,"NSS","NSS","NSS"
"26",91400,"NSS","NSS","NSS"
"26",91500,"NSS","NSS","NSS"
"26",91600,"NA","NA","NA"
"26",91900,"NSS","NSS","NSS"
"26",999999,"","",""
"27",10100,"NSS","NSS","0"
"27",10200,"NSS","NSS","0"
"27",10300,"NSS","NSS","0"
"27",10400,"NSS","NSS","0"
"27",10900,"NSS","NSS","0"
"27",20100,"NSS","NSS","0"
"27",20200,"0","0","0"
"27",20300,"NSS","NSS","0"
"27",20400,"NA","NA","NA"
"27",20500,"NA","NA","NA"
"27",20600,"NSS","NSS","0"
"27",20601,"NSS","NSS","0"
"27",20602,"0","0","0"
"27",20603,"0","0","0"
"27",20604,"0","0","0"
"27",20609,"0","0","0"
"27",20699,"","",""
"27",20900,"NSS","NSS","0"
"27",30100,"NSS","NSS","0"
"27",30200,"NA","NA","NA"
"27",30300,"NSS","NSS","0"
"27",30400,"NSS","NSS","0"
"27",30500,"NSS","NSS","0"
"27",30600,"NSS","NSS","0"
"27",30700,"0","0","0"
"27",30900,"NSS","NSS","0"
"27",40100,"NSS","NSS","0"
"27",40101,"0","0","0"
"27",40102,"NSS","NSS","0"
"27",40103,"NSS","NSS","0"
"27",40104,"NSS","NSS","0"
"27",40105,"NSS","NSS","0"
"27",40106,"0","0","0"
"27",40107,"0","0","0"
"27",40108,"0","0","0"
"27",40109,"0","0","0"
"27",40110,"0","0","0"
"27",40111,"0","0","0"
"27",40112,"NSS","NSS","0"
"27",40113,"NSS","NSS","0"
"27",40114,"NSS","NSS","0"
"27",40115,"0","0","0"
"27",40116,"0","0","0"
"27",40119,"0","0","0"
"27",40199,"","",""
"27",40200,"0","0","0"
"27",40300,"NSS","NSS","0"
"27",40400,"NSS","NSS","0"
"27",40500,"NSS","NSS","0"
"27",40501,"NSS","NSS","0"
"27",40509,"0","0","0"
"27",40599,"","",""
"27",40600,"NSS","NSS","0"
"27",40700,"NSS","NSS","0"
"27",40900,"NSS","NSS","0"
"27",50100,"NSS","NSS","0"
"27",50200,"NSS","NSS","0"
"27",50900,"0","0","0"
"27",60100,"NSS","NSS","0"
"27",60101,"NSS","NSS","0"
"27",60102,"0","0","0"
"27",60103,"0","0","0"
"27",60104,"0","0","0"
"27",60105,"0","0","0"
"27",60106,"NSS","NSS","0"
"27",60109,"0","0","0"
"27",60199,"","",""
"27",60200,"0","0","0"
"27",60201,"0","0","0"
"27",60202,"0","0","0"
"27",60203,"0","0","0"
"27",60209,"0","0","0"
"27",60299,"","",""
"27",60300,"0","0","0"
"27",60400,"0","0","0"
"27",60900,"NSS","NSS","0"
"27",70100,"NSS","NSS","0"
"27",70101,"NSS","NSS","0"
"27",70102,"0","0","0"
"27",70103,"0","0","0"
"27",70104,"0","0","0"
"27",70109,"0","0","0"
"27",70199,"","",""
"27",70200,"0","0","0"
"27",70201,"0","0","0"
"27",70202,"0","0","0"
"27",70203,"0","0","0"
"27",70204,"0","0","0"
"27",70205,"0","0","0"
"27",70206,"0","0","0"
"27",70209,"0","0","0"
"27",70299,"","",""
"27",70300,"NSS","NSS","0"
"27",70400,"0","0","0"
"27",70500,"0","0","0"
"27",70600,"0","0","0"
"27",70900,"0","0","0"
"27",80100,"NSS","NSS","0"
"27",80101,"0","0","0"
"27",80102,"NSS","NSS","0"
"27",80103,"NSS","NSS","0"
"27",80104,"0","0","0"
"27",80105,"0","0","0"
"27",80106,"0","0","0"
"27",80107,"0","0","0"
"27",80109,"0","0","0"
"27",80199,"","",""
"27",80200,"0","0","0"
"27",80201,"0","0","0"
"27",80209,"0","0","0"
"27",80299,"","",""
"27",80300,"0","0","0"
"27",80400,"NSS","NSS","0"
"27",80900,"0","0","0"
"27",90100,"NSS","NSS","0"
"27",90200,"NSS","NSS","0"
"27",90300,"0","0","0"
"27",90400,"0","0","0"
"27",90500,"0","0","0"
"27",90501,"0","0","0"
"27",90502,"0","0","0"
"27",90503,"0","0","0"
"27",90509,"0","0","0"
"27",90599,"","",""
"27",90600,"0","0","0"
"27",90700,"0","0","0"
"27",90701,"0","0","0"
"27",90709,"0","0","0"
"27",90799,"","",""
"27",90800,"0","0","0"
"27",90900,"0","0","0"
"27",91000,"0","0","0"
"27",91100,"0","0","0"
"27",91200,"0","0","0"
"27",91300,"0","0","0"
"27",91400,"0","0","0"
"27",91500,"0","0","0"
"27",91600,"0","0","0"
"27",91900,"NSS","NSS","0"
"27",999999,"564","564",""
"28",10100,"4","4","0"
"28",10200,"0","0","0"
"28",10300,"0","0","0"
"28",10400,"41","41","0"
"28",10900,"0","0","0"
"28",20100,"1","1","0"
"28",20200,"0","0","0"
"28",20300,"11","11","0"
"28",20400,"0","0","0"
"28",20500,"0","0","0"
"28",20600,"0","0","0"
"28",20601,"0","0","0"
"28",20602,"0","0","0"
"28",20603,"0","0","0"
"28",20604,"0","0","0"
"28",20609,"0","0","0"
"28",20699,"","",""
"28",20900,"0","0","0"
"28",30100,"3","3","0"
"28",30200,"1","1","0"
"28",30300,"1","1","0"
"28",30400,"19","19","0"
"28",30500,"0","0","0"
"28",30600,"0","0","0"
"28",30700,"0","0","0"
"28",30900,"11","11","0"
"28",40100,"37","34","3"
"28",40101,"2","2","0"
"28",40102,"3","3","0"
"28",40103,"7","7","0"
"28",40104,"0","0","0"
"28",40105,"4","4","0"
"28",40106,"0","0","0"
"28",40107,"0","0","0"
"28",40108,"0","0","0"
"28",40109,"0","0","0"
"28",40110,"0","0","0"
"28",40111,"0","0","0"
"28",40112,"0","0","0"
"28",40113,"6","6","0"
"28",40114,"1","1","0"
"28",40115,"0","0","0"
"28",40116,"0","0","0"
"28",40119,"14","11","3"
"28",40199,"","",""
"28",40200,"0","0","0"
"28",40300,"6","6","0"
"28",40400,"1","1","0"
"28",40500,"0","0","0"
"28",40501,"0","0","0"
"28",40509,"0","0","0"
"28",40599,"","",""
"28",40600,"19","19","0"
"28",40700,"6","6","0"
"28",40900,"0","0","0"
"28",50100,"111","111","0"
"28",50200,"135","135","0"
"28",50900,"0","0","0"
"28",60100,"0","0","0"
"28",60101,"0","0","0"
"28",60102,"0","0","0"
"28",60103,"0","0","0"
"28",60104,"0","0","0"
"28",60105,"0","0","0"
"28",60106,"0","0","0"
"28",60109,"0","0","0"
"28",60199,"","",""
"28",60200,"1","1","0"
"28",60201,"0","0","0"
"28",60202,"1","1","0"
"28",60203,"0","0","0"
"28",60209,"0","0","0"
"28",60299,"","",""
"28",60300,"0","0","0"
"28",60400,"1","1","0"
"28",60900,"8","8","0"
"28",70100,"42","42","0"
"28",70101,"19","19","0"
"28",70102,"0","0","0"
"28",70103,"4","4","0"
"28",70104,"0","0","0"
"28",70109,"19","19","0"
"28",70199,"","",""
"28",70200,"0","0","0"
"28",70201,"0","0","0"
"28",70202,"0","0","0"
"28",70203,"0","0","0"
"28",70204,"0","0","0"
"28",70205,"0","0","0"
"28",70206,"0","0","0"
"28",70209,"0","0","0"
"28",70299,"","",""
"28",70300,"0","0","0"
"28",70400,"0","0","0"
"28",70500,"0","0","0"
"28",70600,"0","0","0"
"28",70900,"0","0","0"
"28",80100,"0","0","0"
"28",80101,"0","0","0"
"28",80102,"0","0","0"
"28",80103,"0","0","0"
"28",80104,"0","0","0"
"28",80105,"0","0","0"
"28",80106,"0","0","0"
"28",80107,"0","0","0"
"28",80109,"0","0","0"
"28",80199,"","",""
"28",80200,"0","0","0"
"28",80201,"0","0","0"
"28",80209,"0","0","0"
"28",80299,"","",""
"28",80300,"0","0","0"
"28",80400,"0","0","0"
"28",80900,"0","0","0"
"28",90100,"5","5","0"
"28",90200,"3","3","0"
"28",90300,"0","0","0"
"28",90400,"1","1","0"
"28",90500,"0","0","0"
"28",90501,"0","0","0"
"28",90502,"0","0","0"
"28",90503,"0","0","0"
"28",90509,"0","0","0"
"28",90599,"","",""
"28",90600,"0","0","0"
"28",90700,"0","0","0"
"28",90701,"0","0","0"
"28",90709,"0","0","0"
"28",90799,"","",""
"28",90800,"0","0","0"
"28",90900,"0","0","0"
"28",91000,"0","0","0"
"28",91100,"0","0","0"
"28",91200,"0","0","0"
"28",91300,"0","0","0"
"28",91400,"0","0","0"
"28",91500,"0","0","0"
"28",91600,"0","0","0"
"28",91900,"15","15","0"
"28",999999,"","",""
"29",10100,"40","40","0"
"29",10200,"0","0","0"
"29",10300,"0","0","0"
"29",10400,"30","30","0"
"29",10900,"0","0","0"
"29",20100,"0","0","0"
"29",20200,"0","0","0"
"29",20300,"0","0","0"
"29",20400,"0","0","0"
"29",20500,"0","0","0"
"29",20600,"0","0","0"
"29",20601,"0","0","0"
"29",20602,"0","0","0"
"29",20603,"0","0","0"
"29",20604,"0","0","0"
"29",20609,"0","0","0"
"29",20699,"","",""
"29",20900,"0","0","0"
"29",30100,"0","0","0"
"29",30200,"0","0","0"
"29",30300,"0","0","0"
"29",30400,"0","0","0"
"29",30500,"0","0","0"
"29",30600,"0","0","0"
"29",30700,"0","0","0"
"29",30900,"0","0","0"
"29",40100,"44","39","5"
"29",40101,"0","0","0"
"29",40102,"1","1","0"
"29",40103,"0","0","0"
"29",40104,"1","1","0"
"29",40105,"0","0","0"
"29",40106,"0","0","0"
"29",40107,"0","0","0"
"29",40108,"0","0","0"
"29",40109,"0","0","0"
"29",40110,"0","0","0"
"29",40111,"0","0","0"
"29",40112,"0","0","0"
"29",40113,"2","2","0"
"29",40114,"0","0","0"
"29",40115,"0","0","0"
"29",40116,"0","0","0"
"29",40119,"40","35","5"
"29",40199,"","",""
"29",40200,"0","0","0"
"29",40300,"0","0","0"
"29",40400,"0","0","0"
"29",40500,"0","0","0"
"29",40501,"0","0","0"
"29",40509,"0","0","0"
"29",40599,"","",""
"29",40600,"0","0","0"
"29",40700,"0","0","0"
"29",40900,"0","0","0"
"29",50100,"0","0","0"
"29",50200,"3","3","0"
"29",50900,"0","0","0"
"29",60100,"0","0","0"
"29",60101,"0","0","0"
"29",60102,"0","0","0"
"29",60103,"0","0","0"
"29",60104,"0","0","0"
"29",60105,"0","0","0"
"29",60106,"0","0","0"
"29",60109,"0","0","0"
"29",60199,"","",""
"29",60200,"0","0","0"
"29",60201,"0","0","0"
"29",60202,"0","0","0"
"29",60203,"0","0","0"
"29",60209,"0","0","0"
"29",60299,"","",""
"29",60300,"0","0","0"
"29",60400,"0","0","0"
"29",60900,"0","0","0"
"29",70100,"0","0","0"
"29",70101,"0","0","0"
"29",70102,"0","0","0"
"29",70103,"0","0","0"
"29",70104,"0","0","0"
"29",70109,"0","0","0"
"29",70199,"","",""
"29",70200,"0","0","0"
"29",70201,"0","0","0"
"29",70202,"0","0","0"
"29",70203,"0","0","0"
"29",70204,"0","0","0"
"29",70205,"0","0","0"
"29",70206,"0","0","0"
"29",70209,"0","0","0"
"29",70299,"","",""
"29",70300,"0","0","0"
"29",70400,"0","0","0"
"29",70500,"0","0","0"
"29",70600,"0","0","0"
"29",70900,"0","0","0"
"29",80100,"0","0","0"
"29",80101,"0","0","0"
"29",80102,"0","0","0"
"29",80103,"0","0","0"
"29",80104,"0","0","0"
"29",80105,"0","0","0"
"29",80106,"0","0","0"
"29",80107,"0","0","0"
"29",80109,"0","0","0"
"29",80199,"","",""
"29",80200,"0","0","0"
"29",80201,"0","0","0"
"29",80209,"0","0","0"
"29",80299,"","",""
"29",80300,"0","0","0"
"29",80400,"0","0","0"
"29",80900,"0","0","0"
"29",90100,"0","0","0"
"29",90200,"0","0","0"
"29",90300,"0","0","0"
"29",90400,"0","0","0"
"29",90500,"0","0","0"
"29",90501,"0","0","0"
"29",90502,"0","0","0"
"29",90503,"0","0","0"
"29",90509,"0","0","0"
"29",90599,"","",""
"29",90600,"0","0","0"
"29",90700,"0","0","0"
"29",90701,"0","0","0"
"29",90709,"0","0","0"
"29",90799,"","",""
"29",90800,"0","0","0"
"29",90900,"0","0","0"
"29",91000,"0","0","0"
"29",91100,"0","0","0"
"29",91200,"0","0","0"
"29",91300,"0","0","0"
"29",91400,"0","0","0"
"29",91500,"0","0","0"
"29",91600,"0","0","0"
"29",91900,"49","49","0"
"29",999999,"","",""
"30",10100,"NSS","NSS","NSS"
"30",10200,"NSS","NSS","NSS"
"30",10300,"NSS","NSS","NSS"
"30",10400,"NSS","NSS","NSS"
"30",10900,"NSS","NSS","NSS"
"30",20100,"NSS","NSS","NSS"
"30",20200,"NSS","NSS","NSS"
"30",20300,"NSS","NSS","NSS"
"30",20400,"NSS","NSS","NSS"
"30",20500,"NSS","NSS","NSS"
"30",20600,"NSS","NSS","NSS"
"30",20601,"NSS","NSS","NSS"
"30",20602,"NSS","NSS","NSS"
"30",20603,"NSS","NSS","NSS"
"30",20604,"NSS","NSS","NSS"
"30",20609,"NSS","NSS","NSS"
"30",20699,"","",""
"30",20900,"NSS","NSS","NSS"
"30",30100,"NSS","NSS","NSS"
"30",30200,"NSS","NSS","NSS"
"30",30300,"NSS","NSS","NSS"
"30",30400,"NSS","NSS","NSS"
"30",30500,"NSS","NSS","NSS"
"30",30600,"NSS","NSS","NSS"
"30",30700,"NSS","NSS","NSS"
"30",30900,"NSS","NSS","NSS"
"30",40100,"NSS","NSS","NSS"
"30",40101,"NSS","NSS","NSS"
"30",40102,"NSS","NSS","NSS"
"30",40103,"NSS","NSS","NSS"
"30",40104,"NSS","NSS","NSS"
"30",40105,"NSS","NSS","NSS"
"30",40106,"NSS","NSS","NSS"
"30",40107,"NSS","NSS","NSS"
"30",40108,"NSS","NSS","NSS"
"30",40109,"NSS","NSS","NSS"
"30",40110,"NSS","NSS","NSS"
"30",40111,"NSS","NSS","NSS"
"30",40112,"NSS","NSS","NSS"
"30",40113,"NSS","NSS","NSS"
"30",40114,"NSS","NSS","NSS"
"30",40115,"NSS","NSS","NSS"
"30",40116,"NSS","NSS","NSS"
"30",40119,"NSS","NSS","NSS"
"30",40199,"","",""
"30",40200,"NA","NA","NA"
"30",40300,"NSS","NSS","NSS"
"30",40400,"NSS","NSS","NSS"
"30",40500,"NSS","NSS","NSS"
"30",40501,"NSS","NSS","NSS"
"30",40509,"NSS","NSS","NSS"
"30",40599,"","",""
"30",40600,"NSS","NSS","NSS"
"30",40700,"NSS","NSS","NSS"
"30",40900,"NSS","NSS","NSS"
"30",50100,"NSS","NSS","NSS"
"30",50200,"NSS","NSS","NSS"
"30",50900,"NSS","NSS","NSS"
"30",60100,"NSS","NSS","NSS"
"30",60101,"NSS","NSS","NSS"
"30",60102,"NSS","NSS","NSS"
"30",60103,"NSS","NSS","NSS"
"30",60104,"NSS","NSS","NSS"
"30",60105,"NSS","NSS","NSS"
"30",60106,"NSS","NSS","NSS"
"30",60109,"NSS","NSS","NSS"
"30",60199,"","",""
"30",60200,"NSS","NSS","NSS"
"30",60201,"NSS","NSS","NSS"
"30",60202,"NSS","NSS","NSS"
"30",60203,"NSS","NSS","NSS"
"30",60209,"NSS","NSS","NSS"
"30",60299,"","",""
"30",60300,"NSS","NSS","NSS"
"30",60400,"NSS","NSS","NSS"
"30",60900,"NSS","NSS","NSS"
"30",70100,"NSS","NSS","NSS"
"30",70101,"NSS","NSS","NSS"
"30",70102,"NSS","NSS","NSS"
"30",70103,"NSS","NSS","NSS"
"30",70104,"NSS","NSS","NSS"
"30",70109,"NSS","NSS","NSS"
"30",70199,"","",""
"30",70200,"NA","NA","NA"
"30",70201,"NA","NA","NA"
"30",70202,"NA","NA","NA"
"30",70203,"NA","NA","NA"
"30",70204,"NA","NA","NA"
"30",70205,"NA","NA","NA"
"30",70206,"NA","NA","NA"
"30",70209,"NA","NA","NA"
"30",70299,"","",""
"30",70300,"NSS","NSS","NSS"
"30",70400,"NSS","NSS","NSS"
"30",70500,"NA","NA","NA"
"30",70600,"NA","NA","NA"
"30",70900,"NSS","NSS","NSS"
"30",80100,"NSS","NSS","NSS"
"30",80101,"NSS","NSS","NSS"
"30",80102,"NSS","NSS","NSS"
"30",80103,"NSS","NSS","NSS"
"30",80104,"NSS","NSS","NSS"
"30",80105,"NSS","NSS","NSS"
"30",80106,"NSS","NSS","NSS"
"30",80107,"NSS","NSS","NSS"
"30",80109,"NSS","NSS","NSS"
"30",80199,"","",""
"30",80200,"NA","NA","NA"
"30",80201,"NA","NA","NA"
"30",80209,"NA","NA","NA"
"30",80299,"","",""
"30",80300,"NSS","NSS","NSS"
"30",80400,"NSS","NSS","NSS"
"30",80900,"NSS","NSS","NSS"
"30",90100,"NSS","NSS","NSS"
"30",90200,"NSS","NSS","NSS"
"30",90300,"NSS","NSS","NSS"
"30",90400,"NSS","NSS","NSS"
"30",90500,"NSS","NSS","NSS"
"30",90501,"NSS","NSS","NSS"
"30",90502,"NSS","NSS","NSS"
"30",90503,"NSS","NSS","NSS"
"30",90509,"NSS","NSS","NSS"
"30",90599,"","",""
"30",90600,"NSS","NSS","NSS"
"30",90700,"NA","NA","NA"
"30",90701,"NA","NA","NA"
"30",90709,"NA","NA","NA"
"30",90799,"","",""
"30",90800,"NA","NA","NA"
"30",90900,"NSS","NSS","NSS"
"30",91000,"NSS","NSS","NSS"
"30",91100,"NSS","NSS","NSS"
"30",91200,"NSS","NSS","NSS"
"30",91300,"NSS","NSS","NSS"
"30",91400,"NSS","NSS","NSS"
"30",91500,"NSS","NSS","NSS"
"30",91600,"NSS","NSS","NSS"
"30",91900,"NSS","NSS","NSS"
"30",999999,"","",""
"31",10100,"NSS","NSS","NSS"
"31",10200,"NSS","NSS","NSS"
"31",10300,"NSS","NSS","NSS"
"31",10400,"NSS","NSS","NSS"
"31",10900,"NSS","NSS","NSS"
"31",20100,"NSS","NSS","NSS"
"31",20200,"NSS","NSS","NSS"
"31",20300,"NSS","NSS","NSS"
"31",20400,"NSS","NSS","NSS"
"31",20500,"NSS","NSS","NSS"
"31",20600,"NA","NA","NA"
"31",20601,"NA","NA","NA"
"31",20602,"NA","NA","NA"
"31",20603,"NA","NA","NA"
"31",20604,"NA","NA","NA"
"31",20609,"NA","NA","NA"
"31",20699,"","",""
"31",20900,"NSS","NSS","NSS"
"31",30100,"NSS","NSS","NSS"
"31",30200,"NA","NA","NA"
"31",30300,"NSS","NSS","NSS"
"31",30400,"NSS","NSS","NSS"
"31",30500,"NSS","NSS","NSS"
"31",30600,"NSS","NSS","NSS"
"31",30700,"NSS","NSS","NSS"
"31",30900,"NSS","NSS","NSS"
"31",40100,"NSS","NSS","NSS"
"31",40101,"NSS","NSS","NSS"
"31",40102,"NSS","NSS","NSS"
"31",40103,"NSS","NSS","NSS"
"31",40104,"NSS","NSS","NSS"
"31",40105,"NSS","NSS","NSS"
"31",40106,"NSS","NSS","NSS"
"31",40107,"NSS","NSS","NSS"
"31",40108,"NSS","NSS","NSS"
"31",40109,"NSS","NSS","NSS"
"31",40110,"NSS","NSS","NSS"
"31",40111,"NSS","NSS","NSS"
"31",40112,"NSS","NSS","NSS"
"31",40113,"NSS","NSS","NSS"
"31",40114,"NSS","NSS","NSS"
"31",40115,"NSS","NSS","NSS"
"31",40116,"NSS","NSS","NSS"
"31",40119,"NSS","NSS","NSS"
"31",40199,"","",""
"31",40200,"NSS","NSS","NSS"
"31",40300,"NSS","NSS","NSS"
"31",40400,"NSS","NSS","NSS"
"31",40500,"NSS","NSS","NSS"
"31",40501,"NSS","NSS","NSS"
"31",40509,"NSS","NSS","NSS"
"31",40599,"","",""
"31",40600,"NSS","NSS","NSS"
"31",40700,"NSS","NSS","NSS"
"31",40900,"NSS","NSS","NSS"
"31",50100,"NSS","NSS","NSS"
"31",50200,"NSS","NSS","NSS"
"31",50900,"NSS","NSS","NSS"
"31",60100,"NSS","NSS","NSS"
"31",60101,"NSS","NSS","NSS"
"31",60102,"NA","NA","NA"
"31",60103,"NSS","NSS","NSS"
"31",60104,"NSS","NSS","NSS"
"31",60105,"NA","NA","NA"
"31",60106,"NA","NA","NA"
"31",60109,"NA","NA","NA"
"31",60199,"","",""
"31",60200,"NSS","NSS","NSS"
"31",60201,"NSS","NSS","NSS"
"31",60202,"NSS","NSS","NSS"
"31",60203,"NSS","NSS","NSS"
"31",60209,"NSS","NSS","NSS"
"31",60299,"","",""
"31",60300,"NSS","NSS","NSS"
"31",60400,"NSS","NSS","NSS"
"31",60900,"NSS","NSS","NSS"
"31",70100,"NSS","NSS","NSS"
"31",70101,"NSS","NSS","NSS"
"31",70102,"NSS","NSS","NSS"
"31",70103,"NSS","NSS","NSS"
"31",70104,"NSS","NSS","NSS"
"31",70109,"NSS","NSS","NSS"
"31",70199,"","",""
"31",70200,"NA","NA","NA"
"31",70201,"NA","NA","NA"
"31",70202,"NA","NA","NA"
"31",70203,"NA","NA","NA"
"31",70204,"NA","NA","NA"
"31",70205,"NA","NA","NA"
"31",70206,"NA","NA","NA"
"31",70209,"NA","NA","NA"
"31",70299,"","",""
"31",70300,"NSS","NSS","NSS"
"31",70400,"NSS","NSS","NSS"
"31",70500,"NSS","NSS","NSS"
"31",70600,"NSS","NSS","NSS"
"31",70900,"NSS","NSS","NSS"
"31",80100,"NSS","NSS","NSS"
"31",80101,"NSS","NSS","NSS"
"31",80102,"NSS","NSS","NSS"
"31",80103,"NSS","NSS","NSS"
"31",80104,"NSS","NSS","NSS"
"31",80105,"NSS","NSS","NSS"
"31",80106,"NSS","NSS","NSS"
"31",80107,"NSS","NSS","NSS"
"31",80109,"NSS","NSS","NSS"
"31",80199,"","",""
"31",80200,"NSS","NSS","NSS"
"31",80201,"NSS","NSS","NSS"
"31",80209,"NSS","NSS","NSS"
"31",80299,"","",""
"31",80300,"NSS","NSS","NSS"
"31",80400,"NSS","NSS","NSS"
"31",80900,"NSS","NSS","NSS"
"31",90100,"NSS","NSS","NSS"
"31",90200,"NSS","NSS","NSS"
"31",90300,"NSS","NSS","NSS"
"31",90400,"NSS","NSS","NSS"
"31",90500,"NSS","NSS","NSS"
"31",90501,"NSS","NSS","NSS"
"31",90502,"NSS","NSS","NSS"
"31",90503,"NSS","NSS","NSS"
"31",90509,"NSS","NSS","NSS"
"31",90599,"","",""
"31",90600,"NSS","NSS","NSS"
"31",90700,"NSS","NSS","NSS"
"31",90701,"NSS","NSS","NSS"
"31",90709,"NSS","NSS","NSS"
"31",90799,"","",""
"31",90800,"NSS","NSS","NSS"
"31",90900,"NSS","NSS","NSS"
"31",91000,"NSS","NSS","NSS"
"31",91100,"NSS","NSS","NSS"
"31",91200,"NSS","NSS","NSS"
"31",91300,"NSS","NSS","NSS"
"31",91400,"NSS","NSS","NSS"
"31",91500,"NSS","NSS","NSS"
"31",91600,"NSS","NSS","NSS"
"31",91900,"NSS","NSS","NSS"
"31",999999,"","",""
"32",10100,"7","7","0"
"32",10200,"1","1","0"
"32",10300,"0","0","0"
"32",10400,"56","56","0"
"32",10900,"0","0","0"
"32",20100,"1","1","0"
"32",20200,"0","0","0"
"32",20300,"0","0","0"
"32",20400,"0","0","0"
"32",20500,"0","0","0"
"32",20600,"0","0","0"
"32",20601,"0","0","0"
"32",20602,"0","0","0"
"32",20603,"0","0","0"
"32",20604,"0","0","0"
"32",20609,"0","0","0"
"32",20699,"","",""
"32",20900,"0","0","0"
"32",30100,"1","1","0"
"32",30200,"0","0","0"
"32",30300,"1","1","0"
"32",30400,"5","5","0"
"32",30500,"2","2","0"
"32",30600,"0","0","0"
"32",30700,"0","0","0"
"32",30900,"7","7","0"
"32",40100,"100","97","3"
"32",40101,"40","37","3"
"32",40102,"9","9","0"
"32",40103,"19","19","0"
"32",40104,"0","0","0"
"32",40105,"3","3","0"
"32",40106,"0","0","0"
"32",40107,"0","0","0"
"32",40108,"0","0","0"
"32",40109,"0","0","0"
"32",40110,"0","0","0"
"32",40111,"1","1","0"
"32",40112,"0","0","0"
"32",40113,"10","10","0"
"32",40114,"2","2","0"
"32",40115,"1","1","0"
"32",40116,"0","0","0"
"32",40119,"15","15","0"
"32",40199,"","",""
"32",40200,"0","0","0"
"32",40300,"9","8","1"
"32",40400,"5","5","0"
"32",40500,"0","0","0"
"32",40501,"0","0","0"
"32",40509,"0","0","0"
"32",40599,"","",""
"32",40600,"15","15","0"
"32",40700,"5","5","0"
"32",40900,"0","0","0"
"32",50100,"17","17","0"
"32",50200,"0","0","0"
"32",50900,"2","2","0"
"32",60100,"0","0","0"
"32",60101,"0","0","0"
"32",60102,"0","0","0"
"32",60103,"0","0","0"
"32",60104,"0","0","0"
"32",60105,"0","0","0"
"32",60106,"0","0","0"
"32",60109,"0","0","0"
"32",60199,"","",""
"32",60200,"0","0","0"
"32",60201,"0","0","0"
"32",60202,"0","0","0"
"32",60203,"0","0","0"
"32",60209,"0","0","0"
"32",60299,"","",""
"32",60300,"0","0","0"
"32",60400,"0","0","0"
"32",60900,"0","0","0"
"32",70100,"18","18","0"
"32",70101,"NSS","NSS","0"
"32",70102,"NSS","NSS","0"
"32",70103,"0","0","0"
"32",70104,"0","0","0"
"32",70109,"0","0","0"
"32",70199,"18","18",""
"32",70200,"0","0","0"
"32",70201,"0","0","0"
"32",70202,"0","0","0"
"32",70203,"0","0","0"
"32",70204,"0","0","0"
"32",70205,"0","0","0"
"32",70206,"0","0","0"
"32",70209,"0","0","0"
"32",70299,"","",""
"32",70300,"0","0","0"
"32",70400,"0","0","0"
