entidad,delitos,raedadtt,raedad1,raedad2,raedad3,raedad4,raedad5,raedad6,raedad7,raedad8,raedad9,raedad10,raedad11,raedad12,raedad13,raedad14
"11",60103,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60104,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60105,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"11",60106,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60199,"","","","","","","","","","","","","","",""
"11",60200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60201,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60202,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60203,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",60299,"","","","","","","","","","","","","","",""
"11",60300,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"11",60400,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"11",60900,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"11",70100,"361","20","NSS","NSS","4","59","14","9","4","2","3","1","NSS","NSS","245"
"11",70101,"124","4","NSS","NSS","1","50","9","9","1","1","2","NSS","NSS","NSS","47"
"11",70102,"85","4","NSS","NSS","3","4","4","NSS","2","1","1","NSS","NSS","NSS","66"
"11",70103,"42","8","NSS","NSS","NSS","2","NSS","NSS","NSS","NSS","NSS","1","NSS","NSS","31"
"11",70104,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70109,"110","4","NSS","NSS","NSS","3","1","NSS","1","NSS","NSS","NSS","NSS","NSS","101"
"11",70199,"","","","","","","","","","","","","","",""
"11",70200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70201,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70202,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70203,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70204,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70205,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70206,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70299,"","","","","","","","","","","","","","",""
"11",70300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70400,"7","NSS","NSS","NSS","NSS","2","1","NSS","1","1","1","NSS","NSS","NSS","1"
"11",70500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",70900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80100,"53","NSS","NSS","NSS","4","9","8","4","6","10","1","2","1","NSS","8"
"11",80101,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80102,"46","NSS","NSS","NSS","4","9","8","4","6","10","1","2","1","NSS","1"
"11",80103,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80104,"6","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","6"
"11",80105,"1","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","1"
"11",80106,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80107,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80199,"","","","","","","","","","","","","","",""
"11",80200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80201,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80299,"","","","","","","","","","","","","","",""
"11",80300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",80400,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"11",80900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90100,"195","NSS","1","3","14","19","21","20","21","33","20","16","7","16","4"
"11",90200,"9","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","2","1","NSS","1","5"
"11",90300,"30","NSS","NSS","NSS","NSS","2","1","4","4","5","3","4","1","3","3"
"11",90400,"69","1","NSS","NSS","NSS","NSS","7","8","11","3","6","7","4","10","12"
"11",90500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90501,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90502,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90503,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90509,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90599,"","","","","","","","","","","","","","",""
"11",90600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90700,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11",90701,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",10100,"86","2","NSS","1","4","6","3","3","3","4","4","3","2","10","41"
"01",10200,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"01",10300,"4","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","4"
"01",10400,"650","NSS","1","1","40","45","41","36","47","45","35","30","15","32","282"
"01",10900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",20100,"13","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","1","12"
"01",20200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",20300,"17","0","0","0","0","1","4","1","3","2","2","1","2","1","0"
"01",20400,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",20500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",20600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"01",20601,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
