entidad,delitos,stpsnitt,stpsni1,stpsni2,stpsni3,stpsni4,stpsni5,stpsni6,stpsni7,stpsni8
"24",90600,"0","0","0","0","0","0","0","0","0"
"24",90700,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"24",90701,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"24",90709,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"24",90799,"","","","","","","","",""
"24",90800,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"24",90900,"0","0","0","0","0","0","0","0","0"
"24",91000,"0","0","0","0","0","0","0","0","0"
"24",91100,"0","0","0","0","0","0","0","0","0"
"24",91200,"1","0","0","0","0","1","NSS","NSS","0"
"24",91300,"0","0","0","0","0","0","0","0","0"
"24",91400,"0","0","0","0","0","0","0","0","0"
"24",91500,"0","0","0","0","0","0","0","0","0"
"24",91600,"0","0","0","0","0","0","0","0","0"
"24",91900,"87","53","28","NSS","0","4","NSS","2","0"
"24",999999,"113","","","","","111","1","1",""
"25",10100,"80","NSS","NSS","NSS","NSS","71","9","0","0"
"25",10200,"15","NSS","NSS","NSS","NSS","14","1","0","0"
"25",10300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",10400,"174","NSS","NSS","NSS","NSS","156","18","0","0"
"25",10900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",20100,"10","NSS","NSS","NSS","NSS","10","0","0","0"
"25",20200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",20300,"2","NSS","NSS","NSS","NSS","0","2","0","0"
"25",20400,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",20500,"3","NSS","NSS","NSS","NSS","2","1","0","0"
"25",20600,"12","NSS","NSS","NSS","NSS","11","1","0","0"
"25",20601,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",20602,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",20603,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",20604,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",20609,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",20699,"12","","","","","11","1","",""
"25",20900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",30100,"45","NSS","NSS","NSS","NSS","45","0","0","0"
"25",30200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",30300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",30400,"20","NSS","NSS","NSS","NSS","20","0","0","0"
"25",30500,"9","NSS","NSS","NSS","NSS","9","0","0","0"
"25",30600,"3","NSS","NSS","NSS","NSS","3","0","0","0"
"25",30700,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",30900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",40100,"219","NSS","NSS","NSS","NSS","206","13","0","0"
"25",40101,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40102,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40103,"91","NSS","NSS","NSS","NSS","87","4","0","0"
"25",40104,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40105,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40106,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40107,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40108,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40109,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40110,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40111,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40112,"1","NSS","NSS","NSS","NSS","1","0","0","0"
"25",40113,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40114,"1","NSS","NSS","NSS","NSS","1","0","0","0"
"25",40115,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40116,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40119,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40199,"126","","","","","117","9","",""
"25",40200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",40300,"3","NSS","NSS","NSS","NSS","3","0","0","0"
"25",40400,"2","NSS","NSS","NSS","NSS","2","0","0","0"
"25",40500,"14","NSS","NSS","NSS","NSS","12","2","0","0"
"25",40501,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40509,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","0"
"25",40599,"14","","","","","12","2","",""
"25",40600,"47","NSS","NSS","NSS","NSS","39","8","0","0"
"25",40700,"2","NSS","NSS","NSS","NSS","2","0","0","0"
"25",40900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",50100,"346","NSS","NSS","NSS","NSS","314","32","0","0"
"25",50200,"9","NSS","NSS","NSS","NSS","8","1","0","0"
"25",50900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60100,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60101,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60102,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60103,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60104,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60105,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60106,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60109,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60199,"","","","","","","","",""
"25",60200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60201,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60202,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60203,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60209,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60299,"","","","","","","","",""
"25",60300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60400,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",60900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70100,"154","NSS","NSS","NSS","NSS","149","5","0","0"
"25",70101,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70102,"154","NSS","NSS","NSS","NSS","149","5","0","0"
"25",70103,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70104,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70109,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70199,"","","","","","","","",""
"25",70200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70201,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70202,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70203,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70204,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70205,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70206,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70209,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70299,"","","","","","","","",""
"25",70300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70400,"4","NSS","NSS","NSS","NSS","4","0","0","0"
"25",70500,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70600,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",70900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80100,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80101,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80102,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80103,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80104,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80105,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80106,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80107,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80109,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80199,"","","","","","","","",""
"25",80200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80201,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80209,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80299,"","","","","","","","",""
"25",80300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80400,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",80900,"5","NSS","NSS","NSS","NSS","5","0","0","0"
"25",90100,"5","NSS","NSS","NSS","NSS","5","0","0","0"
"25",90200,"2","NSS","NSS","NSS","NSS","2","0","0","0"
"25",90300,"2","NSS","NSS","NSS","NSS","1","1","0","0"
"25",90400,"3","NSS","NSS","NSS","NSS","2","1","0","0"
"25",90500,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90501,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90502,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90503,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90509,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90599,"","","","","","","","",""
"25",90600,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90700,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90701,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90709,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90799,"","","","","","","","",""
"25",90800,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",90900,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91000,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91100,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91200,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91300,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91400,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91500,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91600,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"25",91900,"105","NSS","NSS","NSS","NSS","105","0","0","0"
"25",999999,"","","","","","","","",""
"26",10100,"238","171","11","0","0","50","4","2","0"
"26",10200,"32","10","1","0","0","18","2","1","0"
"26",10300,"0","0","0","0","0","0","0","0","0"
"26",10400,"321","238","24","0","0","47","7","5","0"
"26",10900,"0","0","0","0","0","0","0","0","0"
"26",20100,"58","36","6","0","0","14","2","0","0"
"26",20200,"0","0","0","0","0","0","0","0","0"
"26",20300,"7","5","0","0","0","1","1","0","0"
"26",20400,"0","0","0","0","0","0","0","0","0"
"26",20500,"0","0","0","0","0","0","0","0","0"
"26",20600,"29","25","2","0","0","2","0","0","0"
"26",20601,"NSS","NSS","NSS","0","0","0","0","0","0"
"26",20602,"2","0","0","0","0","2","0","0","0"
"26",20603,"NSS","NSS","NSS","0","0","0","0","0","0"
"26",20604,"NSS","NSS","NSS","0","0","0","0","0","0"
"26",20609,"NSS","NSS","NSS","0","0","0","0","0","0"
"26",20699,"27","25","2","","","","","",""
"26",20900,"0","0","0","0","0","0","0","0","0"
"26",30100,"98","73","5","0","0","20","0","0","0"
"26",30200,"0","0","0","0","0","0","0","0","0"
"26",30300,"0","0","0","0","0","0","0","0","0"
"26",30400,"71","49","2","0","0","19","NSS","1","0"
"26",30500,"16","9","1","0","0","5","NSS","1","0"
"26",30600,"13","11","0","0","0","2","0","0","0"
"26",30700,"0","0","0","0","0","0","0","0","0"
"26",30900,"6","5","0","0","0","1","0","0","0"
"26",40100,"1490","995","104","0","0","369","21","1","0"
"26",40101,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40102,"283","203","24","0","0","54","2","0","0"
"26",40103,"329","179","15","0","0","129","6","0","0"
"26",40104,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40105,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40106,"2","0","0","0","0","2","0","0","0"
"26",40107,"4","0","0","0","0","4","0","0","0"
"26",40108,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40109,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40110,"9","7","2","0","0","0","0","0","0"
"26",40111,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40112,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40113,"244","172","18","0","0","48","6","0","0"
"26",40114,"24","20","2","0","0","2","0","0","0"
"26",40115,"20","10","1","0","0","9","0","0","0"
"26",40116,"NSS","NSS","NSS","0","0","NSS","NSS","NSS","0"
"26",40119,"287","252","26","0","0","9","0","0","0"
"26",40199,"288","152","16","","","112","7","1",""
"26",40200,"0","0","0","0","0","0","0","0","0"
"26",40300,"222","190","20","0","0","7","1","4","0"
"26",40400,"60","50","9","0","0","1","0","0","0"
"26",40500,"21","15","1","0","0","4","1","0","0"
"26",40501,"NSS","NSS","NSS","0","0","NSS","NSS","0","0"
"26",40509,"NSS","NSS","NSS","0","0","NSS","NSS","0","0"
"26",40599,"21","15","1","","","4","1","",""
"26",40600,"38","13","2","0","0","21","2","0","0"
"26",40700,"148","131","16","0","0","0","1","0","0"
"26",40900,"0","0","0","0","0","0","0","0","0"
"26",50100,"317","243","22","0","0","49","1","2","0"
"26",50200,"973","858","104","0","0","11","0","0","0"
"26",50900,"0","0","0","0","0","0","0","0","0"
"26",60100,"6","0","0","0","0","3","3","0","0"
"26",60101,"6","0","0","0","0","3","3","0","0"
"26",60102,"0","0","0","0","0","0","0","0","0"
"26",60103,"0","0","0","0","0","0","0","0","0"
"26",60104,"0","0","0","0","0","0","0","0","0"
"26",60105,"0","0","0","0","0","0","0","0","0"
"26",60106,"0","0","0","0","0","0","0","0","0"
"26",60109,"0","0","0","0","0","0","0","0","0"
"26",60199,"","","","","","","","",""
"26",60200,"0","0","0","0","0","0","0","0","0"
"26",60201,"0","0","0","0","0","0","0","0","0"
"26",60202,"0","0","0","0","0","0","0","0","0"
"26",60203,"0","0","0","0","0","0","0","0","0"
"26",60209,"0","0","0","0","0","0","0","0","0"
"26",60299,"","","","","","","","",""
"26",60300,"0","0","0","0","0","0","0","0","0"
"26",60400,"0","0","0","0","0","0","0","0","0"
"26",60900,"0","0","0","0","0","0","0","0","0"
"26",70100,"1624","1265","140","0","0","203","15","1","0"
"26",70101,"111","0","0","0","0","103","7","1","0"
"26",70102,"9","0","0","0","0","9","0","0","0"
"26",70103,"1405","1265","140","0","0","0","0","0","0"
"26",70104,"NSS","0","0","0","0","NSS","NSS","0","0"
"26",70109,"18","0","0","0","0","16","2","0","0"
"26",70199,"81","","","","","75","6","",""
"26",70200,"0","0","0","0","0","0","0","0","0"
"26",70201,"0","0","0","0","0","0","0","0","0"
"26",70202,"0","0","0","0","0","0","0","0","0"
"26",70203,"0","0","0","0","0","0","0","0","0"
"26",70204,"0","0","0","0","0","0","0","0","0"
"26",70205,"0","0","0","0","0","0","0","0","0"
"26",70206,"0","0","0","0","0","0","0","0","0"
"26",70209,"0","0","0","0","0","0","0","0","0"
"26",70299,"","","","","","","","",""
"26",70300,"0","0","0","0","0","0","0","0","0"
"26",70400,"6","0","0","0","0","5","1","0","0"
"26",70500,"0","0","0","0","0","0","0","0","0"
"26",70600,"0","0","0","0","0","0","0","0","0"
"26",70900,"256","236","20","0","0","0","0","0","0"
"26",80100,"2","0","1","0","0","1","0","0","0"
"26",80101,"1","0","1","0","0","0","0","0","0"
"26",80102,"0","0","0","0","0","0","0","0","0"
"26",80103,"0","0","0","0","0","0","0","0","0"
"26",80104,"0","0","0","0","0","0","0","0","0"
"26",80105,"0","0","0","0","0","0","0","0","0"
"26",80106,"0","0","0","0","0","0","0","0","0"
"26",80107,"0","0","0","0","0","0","0","0","0"
"26",80109,"1","0","0","0","0","1","0","0","0"
"26",80199,"","","","","","","","",""
"26",80200,"0","0","0","0","0","0","0","0","0"
"26",80201,"0","0","0","0","0","0","0","0","0"
"26",80209,"0","0","0","0","0","0","0","0","0"
"26",80299,"","","","","","","","",""
"26",80300,"0","0","0","0","0","0","0","0","0"
"26",80400,"0","0","0","0","0","0","0","0","0"
"26",80900,"4","0","0","0","0","4","0","0","0"
"26",90100,"55","44","5","0","0","4","2","0","0"
"26",90200,"10","2","0","0","0","8","0","0","0"
"26",90300,"21","20","1","0","0","0","0","0","0"
"26",90400,"18","15","2","0","0","0","1","0","0"
"26",90500,"0","0","0","0","0","0","0","0","0"
"26",90501,"0","0","0","0","0","0","0","0","0"
"26",90502,"0","0","0","0","0","0","0","0","0"
"26",90503,"0","0","0","0","0","0","0","0","0"
"26",90509,"0","0","0","0","0","0","0","0","0"
"26",90599,"","","","","","","","",""
"26",90600,"0","0","0","0","0","0","0","0","0"
"26",90700,"0","0","0","0","0","0","0","0","0"
"26",90701,"0","0","0","0","0","0","0","0","0"
"26",90709,"0","0","0","0","0","0","0","0","0"
"26",90799,"","","","","","","","",""
"26",90800,"0","0","0","0","0","0","0","0","0"
"26",90900,"0","0","0","0","0","0","0","0","0"
"26",91000,"0","0","0","0","0","0","0","0","0"
"26",91100,"0","0","0","0","0","0","0","0","0"
"26",91200,"8","0","0","0","0","7","1","0","0"
"26",91300,"0","0","0","0","0","0","0","0","0"
"26",91400,"0","0","0","0","0","0","0","0","0"
"26",91500,"0","0","0","0","0","0","0","0","0"
"26",91600,"0","0","0","0","0","0","0","0","0"
"26",91900,"1474","1207","140","0","0","119","3","5","0"
"26",999999,"","","","","","","","",""
"27",10100,"13","10","3","0","0","0","0","0","0"
"27",10200,"0","0","0","0","0","0","0","0","0"
"27",10300,"2","2","0","0","0","0","0","0","0"
"27",10400,"72","60","9","3","0","0","0","0","0"
"27",10900,"1","1","0","0","0","0","0","0","0"
"27",20100,"1","1","0","0","0","0","0","0","0"
"27",20200,"0","0","0","0","0","0","0","0","0"
"27",20300,"1","1","0","0","0","0","0","0","0"
"27",20400,"0","0","0","0","0","0","0","0","0"
"27",20500,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"27",20600,"4","3","0","1","0","0","0","0","0"
"27",20601,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",20602,"1","1","0","NSS","0","0","0","0","0"
"27",20603,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",20604,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",20609,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",20699,"3","2","","1","","","","",""
"27",20900,"0","0","0","0","0","0","0","0","0"
"27",30100,"10","8","2","0","0","0","0","0","0"
"27",30200,"1","1","0","0","0","0","0","0","0"
"27",30300,"2","1","0","1","0","0","0","0","0"
"27",30400,"22","18","4","0","0","0","0","0","0"
"27",30500,"1","0","0","1","0","0","0","0","0"
"27",30600,"1","1","0","0","0","0","0","0","0"
"27",30700,"0","0","0","0","0","0","0","0","0"
"27",30900,"2","2","0","0","0","0","0","0","0"
"27",40100,"84","67","7","10","0","0","0","0","0"
"27",40101,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40102,"4","4","NSS","NSS","0","0","0","0","0"
"27",40103,"21","18","2","1","0","0","0","0","0"
"27",40104,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40105,"5","4","NSS","1","0","0","0","0","0"
"27",40106,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40107,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40108,"2","1","1","NSS","0","0","0","0","0"
"27",40109,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40110,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40111,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40112,"1","1","NSS","NSS","0","0","0","0","0"
"27",40113,"5","4","NSS","1","0","0","0","0","0"
"27",40114,"7","5","NSS","2","0","0","0","0","0"
"27",40115,"1","1","NSS","NSS","0","0","0","0","0"
"27",40116,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"27",40119,"1","1","NSS","NSS","0","0","0","0","0"
"27",40199,"37","28","4","5","","","","",""
"27",40200,"0","0","0","0","0","0","0","0","0"
"27",40300,"55","44","5","6","0","0","0","0","0"
"27",40400,"13","12","0","1","0","0","0","0","0"
"27",40500,"4","4","0","0","0","0","0","0","0"
"27",40501,"NSS","NSS","0","0","0","0","0","0","0"
"27",40509,"NSS","NSS","0","0","0","0","0","0","0"
"27",40599,"4","4","","","","","","",""
"27",40600,"41","35","5","1","0","0","0","0","0"
"27",40700,"7","4","2","1","0","0","0","0","0"
"27",40900,"0","0","0","0","0","0","0","0","0"
"27",50100,"36","31","4","1","0","0","0","0","0"
"27",50200,"313","218","23","72","0","0","0","0","0"
"27",50900,"0","0","0","0","0","0","0","0","0"
"27",60100,"6","5","0","1","0","0","0","0","0"
"27",60101,"5","4","0","1","0","0","0","0","0"
"27",60102,"NSS","NSS","0","0","0","0","0","0","0"
"27",60103,"NSS","NSS","0","0","0","0","0","0","0"
"27",60104,"NSS","NSS","0","0","0","0","0","0","0"
"27",60105,"NSS","NSS","0","0","0","0","0","0","0"
"27",60106,"NSS","NSS","0","0","0","0","0","0","0"
"27",60109,"NSS","NSS","0","0","0","0","0","0","0"
"27",60199,"1","1","","","","","","",""
"27",60200,"0","0","0","0","0","0","0","0","0"
"27",60201,"0","0","0","0","0","0","0","0","0"
"27",60202,"0","0","0","0","0","0","0","0","0"
"27",60203,"0","0","0","0","0","0","0","0","0"
"27",60209,"0","0","0","0","0","0","0","0","0"
"27",60299,"","","","","","","","",""
"27",60300,"0","0","0","0","0","0","0","0","0"
"27",60400,"0","0","0","0","0","0","0","0","0"
"27",60900,"0","0","0","0","0","0","0","0","0"
"27",70100,"5","4","1","0","0","0","0","0","0"
"27",70101,"NSS","NSS","NSS","0","0","0","0","0","0"
"27",70102,"NSS","NSS","NSS","0","0","0","0","0","0"
"27",70103,"NSS","NSS","NSS","0","0","0","0","0","0"
"27",70104,"NSS","NSS","NSS","0","0","0","0","0","0"
"27",70109,"NSS","NSS","NSS","0","0","0","0","0","0"
"27",70199,"5","4","1","","","","","",""
"27",70200,"0","0","0","0","0","0","0","0","0"
"27",70201,"0","0","0","0","0","0","0","0","0"
"27",70202,"0","0","0","0","0","0","0","0","0"
"27",70203,"0","0","0","0","0","0","0","0","0"
"27",70204,"0","0","0","0","0","0","0","0","0"
"27",70205,"0","0","0","0","0","0","0","0","0"
"27",70206,"0","0","0","0","0","0","0","0","0"
"27",70209,"0","0","0","0","0","0","0","0","0"
"27",70299,"","","","","","","","",""
"27",70300,"0","0","0","0","0","0","0","0","0"
"27",70400,"5","1","3","1","0","0","0","0","0"
"27",70500,"0","0","0","0","0","0","0","0","0"
"27",70600,"0","0","0","0","0","0","0","0","0"
"27",70900,"0","0","0","0","0","0","0","0","0"
"27",80100,"2","1","1","0","0","0","0","0","0"
"27",80101,"1","0","1","0","0","0","0","0","0"
"27",80102,"0","0","0","0","0","0","0","0","0"
"27",80103,"0","0","0","0","0","0","0","0","0"
"27",80104,"0","0","0","0","0","0","0","0","0"
"27",80105,"0","0","0","0","0","0","0","0","0"
"27",80106,"0","0","0","0","0","0","0","0","0"
"27",80107,"0","0","0","0","0","0","0","0","0"
"27",80109,"1","1","0","0","0","0","0","0","0"
"27",80199,"","","","","","","","",""
"27",80200,"0","0","0","0","0","0","0","0","0"
"27",80201,"0","0","0","0","0","0","0","0","0"
"27",80209,"0","0","0","0","0","0","0","0","0"
"27",80299,"","","","","","","","",""
"27",80300,"0","0","0","0","0","0","0","0","0"
"27",80400,"17","14","3","0","0","0","0","0","0"
"27",80900,"0","0","0","0","0","0","0","0","0"
"27",90100,"25","21","1","3","0","0","0","0","0"
"27",90200,"12","10","0","2","0","0","0","0","0"
"27",90300,"6","4","2","0","0","0","0","0","0"
"27",90400,"3","2","1","0","0","0","0","0","0"
"27",90500,"2","1","0","1","0","0","0","0","0"
"27",90501,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",90502,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",90503,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",90509,"NSS","NSS","0","NSS","0","0","0","0","0"
"27",90599,"2","1","","1","","","","",""
"27",90600,"0","0","0","0","0","0","0","0","0"
"27",90700,"0","0","0","0","0","0","0","0","0"
"27",90701,"0","0","0","0","0","0","0","0","0"
"27",90709,"0","0","0","0","0","0","0","0","0"
"27",90799,"","","","","","","","",""
"27",90800,"0","0","0","0","0","0","0","0","0"
"27",90900,"0","0","0","0","0","0","0","0","0"
"27",91000,"0","0","0","0","0","0","0","0","0"
"27",91100,"0","0","0","0","0","0","0","0","0"
"27",91200,"1","0","0","1","0","0","0","0","0"
"27",91300,"0","0","0","0","0","0","0","0","0"
"27",91400,"0","0","0","0","0","0","0","0","0"
"27",91500,"0","0","0","0","0","0","0","0","0"
"27",91600,"0","0","0","0","0","0","0","0","0"
"27",91900,"2744","640","59","21","1","1342","681","0","0"
"27",999999,"","","","","","","","",""
"28",10100,"131","114","11","5","1","0","0","0","0"
"28",10200,"0","0","0","0","0","0","0","0","0"
"28",10300,"1","0","1","0","0","0","0","0","0"
"28",10400,"201","118","29","5","0","45","4","0","0"
"28",10900,"2","2","0","0","0","0","0","0","0"
"28",20100,"0","0","0","0","0","0","0","0","0"
"28",20200,"2","0","0","0","0","2","0","0","0"
"28",20300,"16","8","8","0","0","0","0","0","0"
"28",20400,"0","0","0","0","0","0","0","0","0"
"28",20500,"0","0","0","0","0","0","0","0","0"
"28",20600,"158","134","20","4","0","0","0","0","0"
"28",20601,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"28",20602,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"28",20603,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"28",20604,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"28",20609,"NSS","NSS","NSS","NSS","0","0","0","0","0"
"28",20699,"158","134","20","4","","","","",""
"28",20900,"0","0","0","0","0","0","0","0","0"
"28",30100,"7","0","0","0","0","7","0","0","0"
"28",30200,"1","0","0","0","0","1","0","0","0"
"28",30300,"0","0","0","0","0","0","0","0","0"
"28",30400,"51","50","0","1","0","0","0","0","0"
"28",30500,"9","9","0","0","0","0","0","0","0"
"28",30600,"3","0","0","0","0","2","1","0","0"
"28",30700,"0","0","0","0","0","0","0","0","0"
"28",30900,"29","28","1","0","0","0","0","0","0"
"28",40100,"393","313","35","6","3","33","3","0","0"
"28",40101,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40102,"59","49","9","0","1","0","0","0","0"
"28",40103,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40104,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40105,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40106,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40107,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40108,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40109,"36","NSS","NSS","NSS","NSS","33","3","0","0"
"28",40110,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40111,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
"28",40112,"NSS","NSS","NSS","NSS","NSS","0","0","0","0"
