entidad,delitos,vicfuett,vicfue1,vicfue2,vicfue3,vicfue4,vicfue5,vicfue6,vicfue7,vicfue8,vicfue9,vicfue10,vicfue11,vicfue12,vicfue13,vicfue14,vicfue15,vicfue16,vicfue17,vicfue18,vicfuene
"22",90700,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",90701,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",90709,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",90799,"","","","","","","","","","","","","","","","","","","",""
"22",90800,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",90900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91100,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91200,"15","1","1","3","1","0","0","0","0","0","7","0","0","1","0","0","0","1","0",""
"22",91300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91400,"126","8","2","16","0","0","0","0","0","0","92","4","2","2","0","0","0","0","0",""
"22",91500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"22",91900,"1565","152","145","228","45","2","7","0","2","0","513","324","55","78","6","5","0","3","0",""
"22",999999,"","","","","","","","","","","","","","","","","","","",""
"23",10100,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",10200,"0","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA",""
"23",10300,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",10400,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",10900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",20100,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20200,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20300,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20400,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",20500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",20600,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20601,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",20602,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20603,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20604,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",20609,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",20699,"","","","","","","","","","","","","","","","","","","",""
"23",20900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",30100,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30200,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30300,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30400,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",30600,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30700,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",30900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40100,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",40101,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40102,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40103,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40104,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40105,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40106,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40107,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40108,"NSS","NSS","NSS","NSS","NSS","0","0","0","0","NSS","NSS","NSS","0","NSS","0","0","0","0","0",""
"23",40109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40110,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40111,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40112,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","NSS","0","0","0","0","0",""
"23",40113,"NSS","NSS","NSS","NSS","NSS","0","0","0","0","NSS","NSS","NSS","0","NSS","0","0","0","0","0",""
"23",40114,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","NSS","0","0","0","0","0",""
"23",40115,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40119,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",40199,"","","","","","","","","","","","","","","","","","","",""
"23",40200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40300,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40400,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40500,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40501,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40509,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",40599,"","","","","","","","","","","","","","","","","","","",""
"23",40600,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",40700,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",40900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",50100,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",50200,"NSS","NSS","NSS","NSS","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",50900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60100,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",60101,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",60102,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60103,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60104,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",60105,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60106,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60199,"","","","","","","","","","","","","","","","","","","",""
"23",60200,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",60201,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0","0","0","0","0",""
"23",60202,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60203,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60299,"","","","","","","","","","","","","","","","","","","",""
"23",60300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",60400,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",60900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70100,"NSS","NSS","NSS","NSS","0","NSS","0","0","0","NSS","NSS","NSS","0","0","NSS","0","0","0","0",""
"23",70101,"NSS","NSS","NSS","NSS","0","NSS","0","0","0","NSS","NSS","NSS","0","0","NSS","0","0","0","0",""
"23",70102,"NSS","0","0","0","0","NSS","0","0","0","NSS","0","0","0","0","NSS","0","0","0","0",""
"23",70103,"NSS","0","0","0","0","NSS","0","0","0","NSS","0","0","0","0","NSS","0","0","0","0",""
"23",70104,"NSS","0","0","0","0","NSS","0","0","0","NSS","0","0","0","0","NSS","0","0","0","0",""
"23",70109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70199,"","","","","","","","","","","","","","","","","","","",""
"23",70200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70201,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70202,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70203,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70204,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70205,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70206,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70299,"","","","","","","","","","","","","","","","","","","",""
"23",70300,"NSS","0","0","0","0","0","0","0","0","0","0","0","0","0","NSS","NSS","0","0","0",""
"23",70400,"NSS","0","0","0","0","NSS","NSS","0","0","NSS","0","0","0","0","NSS","NSS","0","0","0",""
"23",70500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",70900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80100,"NSS","NSS","NSS","NSS","NSS","0","NSS","0","0","NSS","NSS","NSS","0","NSS","0","NSS","0","0","0",""
"23",80101,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80102,"NSS","NSS","NSS","NSS","NSS","0","NSS","0","0","NSS","NSS","NSS","0","NSS","0","NSS","0","0","0",""
"23",80103,"NSS","NSS","NSS","NSS","NSS","0","NSS","0","0","NSS","NSS","NSS","0","NSS","0","NSS","0","0","0",""
"23",80104,"NSS","0","0","0","0","0","0","0","0","0","NSS","NSS","0","NSS","0","NSS","0","0","0",""
"23",80105,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80106,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80107,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80199,"","","","","","","","","","","","","","","","","","","",""
"23",80200,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80201,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80209,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80299,"","","","","","","","","","","","","","","","","","","",""
"23",80300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",80400,"NSS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NSS","0","0","0",""
"23",80900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90100,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",90200,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",90300,"NSS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NSS","0","0","0",""
"23",90400,"NSS","NSS","NSS","NSS","0","0","0","0","0","NSS","NSS","NSS","0","0","0","0","0","0","0",""
"23",90500,"NSS","0","0","0","0","0","0","0","0","0","0","0","0","0","NSS","0","0","0","0",""
"23",90501,"NSS","0","0","0","0","0","0","0","0","0","0","0","0","0","NSS","0","0","0","0",""
"23",90502,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90503,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90509,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90599,"","","","","","","","","","","","","","","","","","","",""
"23",90600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90700,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90701,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90709,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90799,"","","","","","","","","","","","","","","","","","","",""
"23",90800,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",90900,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91100,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91200,"NSS","0","0","0","0","NSS","0","0","0","0","0","0","0","0","NSS","0","0","0","0",""
"23",91300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91400,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91600,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"23",91900,"NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","NSS","0","NSS","NSS","NSS","0","0","0",""
"23",999999,"18421","908","957","","","","","","","156","7416","5880","","1501","1122","481","","","",""
"24",10100,"498","94","16","0","0","0","0","0","0","0","247","39","102","0","0","0","0","0","0",""
"24",10200,"8","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA",""
"24",10300,"8","0","0","0","0","0","0","0","0","0","NSS","1","7","0","0","0","0","0","0",""
"24",10400,"4153","337","241","0","0","0","0","0","0","0","416","353","2806","0","0","0","0","0","0",""
"24",10900,"75","7","3","0","0","0","0","0","0","0","13","5","47","0","0","0","0","0","0",""
"24",20100,"19","7","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20200,"2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",""
"24",20300,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20400,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20500,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20600,"26","3","4","0","0","0","0","0","0","0","14","2","3","0","0","0","0","0","0",""
"24",20601,"25","3","4","0","0","0","0","0","0","0","14","2","2","0","0","0","0","0","0",""
"24",20602,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20603,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20604,"1","0","0","0","0","0","0","0","0","0","NSS","NSS","1","0","0","0","0","0","0",""
"24",20609,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",20699,"","","","","","","","","","","","","","","","","","","",""
"24",20900,"258","13","17","0","0","0","0","0","0","0","25","37","166","0","0","0","0","0","0",""
"24",30100,"276","13","56","7","0","0","0","0","0","0","26","174","0","0","0","0","0","0","0",""
"24",30200,"62","NSS","13","1","0","0","0","0","0","0","4","28","16","0","0","0","0","0","0",""
"24",30300,"28","0","3","0","0","0","0","0","0","0","3","15","7","0","0","0","0","0","0",""
"24",30400,"288","3","54","5","0","0","0","0","0","0","23","160","43","0","0","0","0","0","0",""
"24",30500,"41","1","5","0","0","0","0","0","0","0","NSS","34","1","0","0","0","0","0","0",""
"24",30600,"12","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",30700,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",30900,"33","0","0","0","0","0","0","0","0","0","4","29","0","0","0","0","0","0","0",""
"24",40100,"7837","552","398","748","0","1","NSS","NSS","21","0","3361","2093","663","0","0","0","0","0","0",""
"24",40101,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",40102,"1603","114","132","37","0","0","0","0","0","0","637","471","212","0","0","0","0","0","0",""
"24",40103,"1512","25","4","495","0","1","NSS","NSS","1","0","723","190","73","0","0","0","0","0","0",""
"24",40104,"36","0","0","0","0","0","0","0","0","0","24","7","5","0","0","0","0","0","0",""
"24",40105,"778","116","82","8","0","NSS","NSS","NSS","1","0","301","161","109","0","0","0","0","0","0",""
"24",40106,"70","0","0","0","0","0","0","0","0","0","38","32","0","0","0","0","0","0","0",""
"24",40107,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"24",40108,"101","NSS","NSS","3","0","0","0","0","0","0","59","6","33","0","0","0","0","0","0",""
