entidad,ubic_geo,delitos,totalca1
"03","03008",40109,"0"
"03","03008",40110,"0"
"03","03008",40111,"0"
"03","03008",40112,"0"
"03","03008",40113,"1"
"03","03008",40114,"10"
"03","03008",40115,"0"
"03","03008",40116,"1"
"03","03008",40119,"980"
"03","03008",40199,""
"03","03008",40200,"0"
"03","03008",40300,"300"
"03","03008",40400,"149"
"03","03008",40500,"54"
"03","03008",40501,"NSS"
"03","03008",40509,"NSS"
"03","03008",40599,""
"03","03008",40600,"829"
"03","03008",40700,"220"
"03","03008",40900,"29"
"03","03008",50100,"1115"
"03","03008",50200,"381"
"03","03008",50900,"74"
"03","03008",60100,"7"
"03","03008",60101,"6"
"03","03008",60102,"0"
"03","03008",60103,"0"
"03","03008",60104,"1"
"03","03008",60105,"0"
"03","03008",60106,"0"
"03","03008",60109,"0"
"03","03008",60199,""
"03","03008",60200,"1"
"03","03008",60201,"1"
"03","03008",60202,"0"
"03","03008",60203,"0"
"03","03008",60209,"0"
"03","03008",60299,""
"03","03008",60300,"1"
"03","03008",60400,"12"
"03","03008",60900,"0"
"03","03008",70100,"123"
"03","03008",70101,"87"
"03","03008",70102,"36"
"03","03008",70103,"0"
"03","03008",70104,"0"
"03","03008",70109,"0"
"03","03008",70199,""
"03","03008",70200,"0"
"03","03008",70201,"0"
"03","03008",70202,"0"
"03","03008",70203,"0"
"03","03008",70204,"0"
"03","03008",70205,"0"
"03","03008",70206,"0"
"03","03008",70209,"0"
"03","03008",70299,""
"03","03008",70300,"0"
"03","03008",70400,"2"
"03","03008",70500,"0"
"03","03008",70600,"0"
"03","03008",70900,"0"
"03","03008",80100,"62"
"03","03008",80101,"3"
"03","03008",80102,"56"
"03","03008",80103,"3"
"03","03008",80104,"0"
"03","03008",80105,"0"
"03","03008",80106,"0"
"03","03008",80107,"0"
"03","03008",80109,"0"
"03","03008",80199,""
"03","03008",80200,"2"
"03","03008",80201,"0"
"03","03008",80209,"2"
"03","03008",80299,""
"03","03008",80300,"0"
"03","03008",80400,"0"
"03","03008",80900,"0"
"03","03008",90100,"527"
"03","03008",90200,"75"
"03","03008",90300,"8"
"03","03008",90400,"70"
"03","03008",90500,"0"
"03","03008",90501,"0"
"03","03008",90502,"0"
"03","03008",90503,"0"
"03","03008",90509,"0"
"03","03008",90599,""
"03","03008",90600,"0"
"03","03008",90700,"0"
"03","03008",90701,"0"
"03","03008",90709,"0"
"03","03008",90799,""
"03","03008",90800,"0"
"03","03008",90900,"0"
"03","03008",91000,"0"
"03","03008",91100,"0"
"03","03008",91200,"0"
"03","03008",91300,"0"
"03","03008",91400,"3"
"03","03008",91500,"22"
"03","03008",91600,"0"
"03","03008",91900,"484"
"03","03008",999999,""
"03","03009",10100,"2"
"03","03009",10200,"0"
"03","03009",10300,"0"
"03","03009",10400,"25"
"03","03009",10900,"1"
"03","03009",20100,"0"
"03","03009",20200,"0"
"03","03009",20300,"0"
"03","03009",20400,"0"
"03","03009",20500,"0"
"03","03009",20600,"0"
"03","03009",20601,"0"
"03","03009",20602,"0"
"03","03009",20603,"0"
"03","03009",20604,"0"
"03","03009",20609,"0"
"03","03009",20699,""
"03","03009",20900,"0"
"03","03009",30100,"2"
"03","03009",30200,"0"
"03","03009",30300,"1"
"03","03009",30400,"8"
"03","03009",30500,"0"
"03","03009",30600,"0"
"03","03009",30700,"0"
"03","03009",30900,"0"
"03","03009",40100,"234"
"03","03009",40101,"89"
"03","03009",40102,"78"
"03","03009",40103,"7"
"03","03009",40104,"0"
"03","03009",40105,"1"
"03","03009",40106,"0"
"03","03009",40107,"0"
"03","03009",40108,"0"
"03","03009",40109,"0"
"03","03009",40110,"0"
"03","03009",40111,"0"
"03","03009",40112,"0"
"03","03009",40113,"3"
"03","03009",40114,"4"
"03","03009",40115,"0"
"03","03009",40116,"0"
"03","03009",40119,"52"
"03","03009",40199,""
"03","03009",40200,"0"
"03","03009",40300,"9"
"03","03009",40400,"8"
"03","03009",40500,"1"
"03","03009",40501,"NSS"
"03","03009",40509,"NSS"
"03","03009",40599,""
"03","03009",40600,"35"
"03","03009",40700,"11"
"03","03009",40900,"1"
"03","03009",50100,"58"
"03","03009",50200,"33"
"03","03009",50900,"3"
"03","03009",60100,"2"
"03","03009",60101,"2"
"03","03009",60102,"0"
"03","03009",60103,"0"
"03","03009",60104,"0"
"03","03009",60105,"0"
"03","03009",60106,"0"
"03","03009",60109,"0"
"03","03009",60199,""
"03","03009",60200,"0"
"03","03009",60201,"0"
"03","03009",60202,"0"
"03","03009",60203,"0"
"03","03009",60209,"0"
"03","03009",60299,""
"03","03009",60300,"0"
"03","03009",60400,"2"
"03","03009",60900,"0"
"03","03009",70100,"5"
"03","03009",70101,"5"
"03","03009",70102,"0"
"03","03009",70103,"0"
"03","03009",70104,"0"
"03","03009",70109,"0"
"03","03009",70199,""
"03","03009",70200,"0"
"03","03009",70201,"0"
"03","03009",70202,"0"
"03","03009",70203,"0"
"03","03009",70204,"0"
"03","03009",70205,"0"
"03","03009",70206,"0"
"03","03009",70209,"0"
"03","03009",70299,""
"03","03009",70300,"0"
"03","03009",70400,"0"
"03","03009",70500,"0"
"03","03009",70600,"0"
"03","03009",70900,"0"
"03","03009",80100,"12"
"03","03009",80101,"2"
"03","03009",80102,"9"
"03","03009",80103,"0"
"03","03009",80104,"0"
"03","03009",80105,"0"
"03","03009",80106,"0"
"03","03009",80107,"1"
"03","03009",80109,"0"
"03","03009",80199,""
"03","03009",80200,"0"
"03","03009",80201,"0"
"03","03009",80209,"0"
"03","03009",80299,""
"03","03009",80300,"0"
"03","03009",80400,"0"
"03","03009",80900,"0"
"03","03009",90100,"13"
"03","03009",90200,"3"
"03","03009",90300,"2"
"03","03009",90400,"0"
"03","03009",90500,"0"
"03","03009",90501,"0"
"03","03009",90502,"0"
"03","03009",90503,"0"
"03","03009",90509,"0"
"03","03009",90599,""
"03","03009",90600,"1"
"03","03009",90700,"0"
"03","03009",90701,"0"
"03","03009",90709,"0"
"03","03009",90799,""
"03","03009",90800,"0"
"03","03009",90900,"0"
"03","03009",91000,"0"
"03","03009",91100,"0"
"03","03009",91200,"0"
"03","03009",91300,"0"
"03","03009",91400,"0"
"03","03009",91500,"0"
"03","03009",91600,"0"
"03","03009",91900,"39"
"03","03009",999999,""
"04","04000",10100,"0"
"04","04000",10200,"0"
"04","04000",10300,"0"
"04","04000",10400,"0"
"04","04000",10900,"0"
"04","04000",20100,"0"
"04","04000",20200,"0"
"04","04000",20300,"0"
"04","04000",20400,"NA"
"04","04000",20500,"0"
"04","04000",20600,"0"
"04","04000",20601,"0"
"04","04000",20602,"0"
"04","04000",20603,"0"
"04","04000",20604,"0"
"04","04000",20609,"0"
"04","04000",20699,""
"04","04000",20900,"0"
"04","04000",30100,"0"
"04","04000",30200,"NA"
"04","04000",30300,"NA"
"04","04000",30400,"0"
"04","04000",30500,"0"
"04","04000",30600,"0"
"04","04000",30700,"NA"
"04","04000",30900,"0"
"04","04000",40100,"0"
"04","04000",40101,"0"
"04","04000",40102,"0"
"04","04000",40103,"0"
"04","04000",40104,"0"
"04","04000",40105,"0"
"04","04000",40106,"0"
"04","04000",40107,"0"
"04","04000",40108,"0"
"04","04000",40109,"0"
"04","04000",40110,"0"
"04","04000",40111,"0"
"04","04000",40112,"0"
"04","04000",40113,"0"
"04","04000",40114,"0"
"04","04000",40115,"0"
"04","04000",40116,"0"
"04","04000",40119,"0"
"04","04000",40199,""
"04","04000",40200,"0"
"04","04000",40300,"0"
"04","04000",40400,"0"
"04","04000",40500,"0"
"04","04000",40501,"0"
"04","04000",40509,"0"
"04","04000",40599,""
"04","04000",40600,"0"
"04","04000",40700,"0"
"04","04000",40900,"0"
"04","04000",50100,"0"
"04","04000",50200,"0"
"04","04000",50900,"0"
"04","04000",60100,"0"
"04","04000",60101,"0"
"04","04000",60102,"0"
"04","04000",60103,"0"
"04","04000",60104,"0"
"04","04000",60105,"0"
"04","04000",60106,"0"
"04","04000",60109,"0"
"04","04000",60199,""
"04","04000",60200,"0"
"04","04000",60201,"0"
"04","04000",60202,"0"
"04","04000",60203,"0"
"04","04000",60209,"0"
"04","04000",60299,""
"04","04000",60300,"0"
"04","04000",60400,"0"
"04","04000",60900,"0"
"04","04000",70100,"0"
"04","04000",70101,"0"
"04","04000",70102,"0"
"04","04000",70103,"0"
"04","04000",70104,"0"
"04","04000",70109,"0"
"04","04000",70199,""
"04","04000",70200,"0"
"04","04000",70201,"0"
"04","04000",70202,"0"
"04","04000",70203,"0"
"04","04000",70204,"0"
"04","04000",70205,"0"
"04","04000",70206,"0"
"04","04000",70209,"0"
"04","04000",70299,""
"04","04000",70300,"0"
"04","04000",70400,"0"
"04","04000",70500,"0"
"04","04000",70600,"0"
"04","04000",70900,"0"
"04","04000",80100,"0"
"04","04000",80101,"0"
"04","04000",80102,"0"
"04","04000",80103,"0"
"04","04000",80104,"0"
"04","04000",80105,"0"
"04","04000",80106,"0"
"04","04000",80107,"0"
"04","04000",80109,"0"
"04","04000",80199,""
"04","04000",80200,"0"
"04","04000",80201,"0"
"04","04000",80209,"0"
"04","04000",80299,""
"04","04000",80300,"0"
"04","04000",80400,"0"
"04","04000",80900,"0"
"04","04000",90100,"0"
"04","04000",90200,"0"
"04","04000",90300,"0"
"04","04000",90400,"0"
"04","04000",90500,"0"
"04","04000",90501,"0"
"04","04000",90502,"0"
"04","04000",90503,"0"
"04","04000",90509,"0"
"04","04000",90599,""
"04","04000",90600,"0"
"04","04000",90700,"0"
"04","04000",90701,"0"
"04","04000",90709,"0"
"04","04000",90799,""
"04","04000",90800,"0"
"04","04000",90900,"0"
"04","04000",91000,"0"
"04","04000",91100,"0"
"04","04000",91200,"0"
"04","04000",91300,"0"
"04","04000",91400,"0"
"04","04000",91500,"0"
"04","04000",91600,"0"
"04","04000",91900,"0"
"04","04000",999999,""
"04","04001",10100,"9"
"04","04001",10200,"0"
"04","04001",10300,"0"
"04","04001",10400,"0"
"04","04001",10900,"0"
"04","04001",20100,"0"
"04","04001",20200,"0"
"04","04001",20300,"0"
"04","04001",20400,"NA"
"04","04001",20500,"0"
"04","04001",20600,"0"
"04","04001",20601,"0"
"04","04001",20602,"0"
"04","04001",20603,"0"
"04","04001",20604,"0"
"04","04001",20609,"0"
"04","04001",20699,""
"04","04001",20900,"0"
"04","04001",30100,"1"
"04","04001",30200,"NA"
"04","04001",30300,"NA"
"04","04001",30400,"0"
"04","04001",30500,"0"
"04","04001",30600,"0"
"04","04001",30700,"NA"
"04","04001",30900,"0"
"04","04001",40100,"9"
"04","04001",40101,"0"
"04","04001",40102,"1"
"04","04001",40103,"5"
"04","04001",40104,"0"
"04","04001",40105,"0"
"04","04001",40106,"0"
"04","04001",40107,"0"
"04","04001",40108,"0"
"04","04001",40109,"0"
"04","04001",40110,"0"
"04","04001",40111,"0"
"04","04001",40112,"0"
"04","04001",40113,"0"
"04","04001",40114,"0"
"04","04001",40115,"0"
"04","04001",40116,"0"
"04","04001",40119,"3"
"04","04001",40199,""
"04","04001",40200,"0"
"04","04001",40300,"0"
"04","04001",40400,"0"
"04","04001",40500,"3"
"04","04001",40501,"3"
"04","04001",40509,"0"
"04","04001",40599,""
"04","04001",40600,"0"
"04","04001",40700,"0"
"04","04001",40900,"0"
"04","04001",50100,"0"
"04","04001",50200,"0"
"04","04001",50900,"0"
"04","04001",60100,"0"
"04","04001",60101,"0"
"04","04001",60102,"0"
"04","04001",60103,"0"
"04","04001",60104,"0"
"04","04001",60105,"0"
"04","04001",60106,"0"
"04","04001",60109,"0"
"04","04001",60199,""
"04","04001",60200,"0"
"04","04001",60201,"0"
"04","04001",60202,"0"
"04","04001",60203,"0"
"04","04001",60209,"0"
"04","04001",60299,""
"04","04001",60300,"0"
"04","04001",60400,"0"
"04","04001",60900,"0"
"04","04001",70100,"1"
"04","04001",70101,"1"
"04","04001",70102,"0"
"04","04001",70103,"0"
"04","04001",70104,"0"
"04","04001",70109,"0"
"04","04001",70199,""
"04","04001",70200,"0"
"04","04001",70201,"0"
"04","04001",70202,"0"
"04","04001",70203,"0"
"04","04001",70204,"0"
"04","04001",70205,"0"
"04","04001",70206,"0"
"04","04001",70209,"0"
"04","04001",70299,""
"04","04001",70300,"0"
"04","04001",70400,"1"
"04","04001",70500,"0"
"04","04001",70600,"0"
"04","04001",70900,"0"
"04","04001",80100,"0"
"04","04001",80101,"0"
"04","04001",80102,"0"
"04","04001",80103,"0"
"04","04001",80104,"0"
"04","04001",80105,"0"
"04","04001",80106,"0"
"04","04001",80107,"0"
"04","04001",80109,"0"
"04","04001",80199,""
"04","04001",80200,"0"
"04","04001",80201,"0"
"04","04001",80209,"0"
"04","04001",80299,""
"04","04001",80300,"0"
"04","04001",80400,"0"
"04","04001",80900,"0"
"04","04001",90100,"0"
"04","04001",90200,"0"
"04","04001",90300,"0"
"04","04001",90400,"1"
"04","04001",90500,"0"
"04","04001",90501,"0"
"04","04001",90502,"0"
"04","04001",90503,"0"
"04","04001",90509,"0"
"04","04001",90599,""
"04","04001",90600,"0"
"04","04001",90700,"0"
"04","04001",90701,"0"
"04","04001",90709,"0"
"04","04001",90799,""
"04","04001",90800,"0"
"04","04001",90900,"0"
"04","04001",91000,"0"
"04","04001",91100,"0"
"04","04001",91200,"0"
"04","04001",91300,"0"
"04","04001",91400,"0"
"04","04001",91500,"0"
"04","04001",91600,"0"
"04","04001",91900,"0"
"04","04001",999999,""
"04","04002",10100,"39"
"04","04002",10200,"0"
"04","04002",10300,"1"
"04","04002",10400,"46"
"04","04002",10900,"0"
"04","04002",20100,"0"
"04","04002",20200,"0"
"04","04002",20300,"3"
"04","04002",20400,"NA"
"04","04002",20500,"0"
"04","04002",20600,"0"
"04","04002",20601,"0"
"04","04002",20602,"0"
"04","04002",20603,"0"
"04","04002",20604,"0"
"04","04002",20609,"0"
"04","04002",20699,""
"04","04002",20900,"0"
"04","04002",30100,"6"
"04","04002",30200,"NA"
"04","04002",30300,"NA"
"04","04002",30400,"58"
"04","04002",30500,"33"
"04","04002",30600,"23"
"04","04002",30700,"NA"
"04","04002",30900,"1"
"04","04002",40100,"438"
"04","04002",40101,"0"
"04","04002",40102,"37"
"04","04002",40103,"66"
"04","04002",40104,"0"
"04","04002",40105,"17"
"04","04002",40106,"0"
"04","04002",40107,"0"
"04","04002",40108,"0"
"04","04002",40109,"0"
"04","04002",40110,"0"
"04","04002",40111,"0"
"04","04002",40112,"0"
"04","04002",40113,"24"
"04","04002",40114,"1"
"04","04002",40115,"0"
"04","04002",40116,"0"
"04","04002",40119,"293"
"04","04002",40199,""
"04","04002",40200,"0"
"04","04002",40300,"3"
"04","04002",40400,"0"
"04","04002",40500,"7"
"04","04002",40501,"7"
"04","04002",40509,"0"
"04","04002",40599,""
"04","04002",40600,"16"
"04","04002",40700,"5"
"04","04002",40900,"14"
"04","04002",50100,"36"
"04","04002",50200,"9"
"04","04002",50900,"0"
"04","04002",60100,"4"
"04","04002",60101,"4"
"04","04002",60102,"0"
"04","04002",60103,"0"
"04","04002",60104,"0"
"04","04002",60105,"0"
"04","04002",60106,"0"
"04","04002",60109,"0"
"04","04002",60199,""
"04","04002",60200,"3"
"04","04002",60201,"3"
"04","04002",60202,"0"
"04","04002",60203,"0"
"04","04002",60209,"0"
"04","04002",60299,""
"04","04002",60300,"0"
"04","04002",60400,"0"
"04","04002",60900,"0"
"04","04002",70100,"42"
"04","04002",70101,"18"
"04","04002",70102,"0"
"04","04002",70103,"24"
"04","04002",70104,"0"
"04","04002",70109,"0"
"04","04002",70199,""
"04","04002",70200,"0"
"04","04002",70201,"0"
"04","04002",70202,"0"
"04","04002",70203,"0"
"04","04002",70204,"0"
"04","04002",70205,"0"
"04","04002",70206,"0"
"04","04002",70209,"0"
"04","04002",70299,""
"04","04002",70300,"0"
"04","04002",70400,"3"
"04","04002",70500,"0"
"04","04002",70600,"0"
"04","04002",70900,"0"
"04","04002",80100,"9"
"04","04002",80101,"2"
"04","04002",80102,"0"
"04","04002",80103,"1"
"04","04002",80104,"5"
"04","04002",80105,"0"
"04","04002",80106,"0"
"04","04002",80107,"0"
"04","04002",80109,"1"
"04","04002",80199,""
"04","04002",80200,"0"
"04","04002",80201,"0"
"04","04002",80209,"0"
"04","04002",80299,""
"04","04002",80300,"0"
"04","04002",80400,"0"
"04","04002",80900,"0"
"04","04002",90100,"8"
"04","04002",90200,"16"
"04","04002",90300,"0"
"04","04002",90400,"1"
"04","04002",90500,"2"
"04","04002",90501,"0"
"04","04002",90502,"0"
"04","04002",90503,"0"
"04","04002",90509,"2"
"04","04002",90599,""
"04","04002",90600,"0"
"04","04002",90700,"0"
"04","04002",90701,"0"
"04","04002",90709,"0"
"04","04002",90799,""
"04","04002",90800,"0"
"04","04002",90900,"0"
"04","04002",91000,"0"
"04","04002",91100,"0"
"04","04002",91200,"0"
"04","04002",91300,"0"
"04","04002",91400,"1"
"04","04002",91500,"0"
"04","04002",91600,"0"
"04","04002",91900,"6"
"04","04002",999999,""
"04","04003",10100,"55"
"04","04003",10200,"3"
"04","04003",10300,"0"
"04","04003",10400,"103"
"04","04003",10900,"1"
"04","04003",20100,"0"
"04","04003",20200,"0"
"04","04003",20300,"2"
"04","04003",20400,"NA"
"04","04003",20500,"0"
"04","04003",20600,"2"
"04","04003",20601,"2"
"04","04003",20602,"0"
"04","04003",20603,"0"
"04","04003",20604,"0"
"04","04003",20609,"0"
"04","04003",20699,""
"04","04003",20900,"0"
"04","04003",30100,"13"
"04","04003",30200,"NA"
"04","04003",30300,"NA"
"04","04003",30400,"18"
"04","04003",30500,"27"
"04","04003",30600,"1"
"04","04003",30700,"NA"
"04","04003",30900,"0"
"04","04003",40100,"490"
"04","04003",40101,"0"
"04","04003",40102,"33"
"04","04003",40103,"111"
"04","04003",40104,"0"
"04","04003",40105,"37"
"04","04003",40106,"0"
"04","04003",40107,"0"
"04","04003",40108,"0"
"04","04003",40109,"1"
"04","04003",40110,"1"
"04","04003",40111,"5"
"04","04003",40112,"0"
"04","04003",40113,"56"
"04","04003",40114,"6"
"04","04003",40115,"0"
"04","04003",40116,"0"
"04","04003",40119,"240"
"04","04003",40199,""
"04","04003",40200,"0"
"04","04003",40300,"1"
"04","04003",40400,"1"
"04","04003",40500,"7"
"04","04003",40501,"7"
"04","04003",40509,"0"
"04","04003",40599,""
"04","04003",40600,"42"
"04","04003",40700,"2"
"04","04003",40900,"10"
"04","04003",50100,"3"
"04","04003",50200,"8"
"04","04003",50900,"0"
"04","04003",60100,"1"
"04","04003",60101,"1"
"04","04003",60102,"0"
"04","04003",60103,"0"
"04","04003",60104,"0"
"04","04003",60105,"0"
"04","04003",60106,"0"
"04","04003",60109,"0"
"04","04003",60199,""
"04","04003",60200,"0"
"04","04003",60201,"0"
"04","04003",60202,"0"
"04","04003",60203,"0"
"04","04003",60209,"0"
"04","04003",60299,""
"04","04003",60300,"0"
"04","04003",60400,"0"
"04","04003",60900,"0"
"04","04003",70100,"19"
"04","04003",70101,"2"
"04","04003",70102,"0"
"04","04003",70103,"16"
"04","04003",70104,"0"
"04","04003",70109,"1"
"04","04003",70199,""
"04","04003",70200,"0"
"04","04003",70201,"0"
"04","04003",70202,"0"
"04","04003",70203,"0"
"04","04003",70204,"0"
"04","04003",70205,"0"
"04","04003",70206,"0"
"04","04003",70209,"0"
"04","04003",70299,""
"04","04003",70300,"1"
"04","04003",70400,"11"
"04","04003",70500,"0"
"04","04003",70600,"0"
"04","04003",70900,"0"
"04","04003",80100,"6"
"04","04003",80101,"1"
"04","04003",80102,"5"
"04","04003",80103,"0"
"04","04003",80104,"0"
"04","04003",80105,"0"
"04","04003",80106,"0"
"04","04003",80107,"0"
"04","04003",80109,"0"
"04","04003",80199,""
"04","04003",80200,"0"
"04","04003",80201,"0"
"04","04003",80209,"0"
"04","04003",80299,""
"04","04003",80300,"0"
"04","04003",80400,"0"
"04","04003",80900,"0"
"04","04003",90100,"5"
"04","04003",90200,"16"
"04","04003",90300,"0"
"04","04003",90400,"3"
"04","04003",90500,"1"
"01","01000",10100,"0"
"01","01000",10200,"0"
"01","01000",10300,"0"
"01","01000",10400,"0"
"01","01000",10900,"0"
"01","01000",20100,"0"
"01","01000",20200,"0"
"01","01000",20300,"0"
"01","01000",20400,"0"
"01","01000",20500,"0"
"01","01000",20600,"0"
"01","01000",20601,"0"
"01","01000",20602,"0"
"01","01000",20603,"0"
"01","01000",20604,"0"
"01","01000",20609,"0"
"01","01000",20699,""
"01","01000",20900,"0"
"01","01000",30100,"0"
"01","01000",30200,"0"
"01","01000",30300,"0"
"01","01000",30400,"0"
"01","01000",30500,"0"
"01","01000",30600,"0"
"01","01000",30700,"0"
"01","01000",30900,"0"
"01","01000",40100,"0"
"01","01000",40101,"0"
"01","01000",40102,"0"
"01","01000",40103,"0"
"01","01000",40104,"0"
"01","01000",40105,"0"
"01","01000",40106,"0"
"01","01000",40107,"0"
"01","01000",40108,"0"
"01","01000",40109,"0"
"01","01000",40110,"0"
"01","01000",40111,"0"
"01","01000",40112,"0"
"01","01000",40113,"0"
"01","01000",40114,"0"
"01","01000",40115,"0"
"01","01000",40116,"0"
"01","01000",40119,"0"
"01","01000",40199,""
"01","01000",40200,"NA"
"01","01000",40300,"0"
"01","01000",40400,"0"
"01","01000",40500,"0"
"01","01000",40501,"0"
"01","01000",40509,"0"
"01","01000",40599,""
"01","01000",40600,"0"
"01","01000",40700,"0"
"01","01000",40900,"0"
"01","01000",50100,"0"
"01","01000",50200,"0"
"01","01000",50900,"0"
"01","01000",60100,"2"
"01","01000",60101,"2"
"01","01000",60102,"0"
"01","01000",60103,"0"
"01","01000",60104,"0"
"01","01000",60105,"0"
"01","01000",60106,"0"
"01","01000",60109,"0"
"01","01000",60199,""
"01","01000",60200,"0"
"01","01000",60201,"0"
"01","01000",60202,"0"
"01","01000",60203,"0"
"01","01000",60209,"0"
"01","01000",60299,""
"01","01000",60300,"0"
"01","01000",60400,"0"
"01","01000",60900,"0"
"01","01000",70100,"0"
"01","01000",70101,"0"
"01","01000",70102,"0"
"01","01000",70103,"0"
"01","01000",70104,"0"
"01","01000",70109,"0"
"01","01000",70199,""
"01","01000",70200,"NA"
"01","01000",70201,"NA"
"01","01000",70202,"NA"
"01","01000",70203,"NA"
"01","01000",70204,"NA"
"01","01000",70205,"NA"
"01","01000",70206,"NA"
"01","01000",70209,"NA"
"01","01000",70299,""
"01","01000",70300,"0"
"01","01000",70400,"0"
"01","01000",70500,"NA"
"01","01000",70600,"NA"
"01","01000",70900,"0"
"01","01000",80100,"0"
"01","01000",80101,"0"
"01","01000",80102,"0"
"01","01000",80103,"0"
"01","01000",80104,"0"
"01","01000",80105,"0"
"01","01000",80106,"0"
"01","01000",80107,"0"
"01","01000",80109,"0"
"01","01000",80199,""
"01","01000",80200,"0"
"01","01000",80201,"0"
"01","01000",80209,"0"
"01","01000",80299,""
"01","01000",80300,"0"
"01","01000",80400,"0"
"01","01000",80900,"0"
"01","01000",90100,"0"
"01","01000",90200,"0"
"01","01000",90300,"0"
"01","01000",90400,"0"
"01","01000",90500,"0"
"01","01000",90501,"0"
"01","01000",90502,"0"
"01","01000",90503,"0"
"01","01000",90509,"0"
"01","01000",90599,""
"01","01000",90600,"0"
"01","01000",90700,"0"
"01","01000",90701,"0"
"01","01000",90709,"0"
"01","01000",90799,""
"01","01000",90800,"0"
"01","01000",90900,"0"
"01","01000",91000,"0"
"01","01000",91100,"0"
"01","01000",91200,"0"
"01","01000",91300,"0"
"01","01000",91400,"0"
"01","01000",91500,"0"
"01","01000",91600,"0"
"01","01000",91900,"2"
"01","01000",999999,""
"01","01001",10100,"151"
"01","01001",10200,"0"
"01","01001",10300,"9"
"01","01001",10400,"2178"
"01","01001",10900,"5"
"01","01001",20100,"17"
"01","01001",20200,"0"
"01","01001",20300,"70"
"01","01001",20400,"0"
"01","01001",20500,"0"
"01","01001",20600,"2"
"01","01001",20601,"2"
"01","01001",20602,"0"
"01","01001",20603,"0"
"01","01001",20604,"0"
"01","01001",20609,"0"
"01","01001",20699,""
"01","01001",20900,"0"
"01","01001",30100,"0"
"01","01001",30200,"0"
"01","01001",30300,"2"
"01","01001",30400,"75"
"01","01001",30500,"35"
"01","01001",30600,"17"
"01","01001",30700,"1"
"01","01001",30900,"172"
"01","01001",40100,"9456"
"01","01001",40101,"41"
"01","01001",40102,"1975"
"01","01001",40103,"2372"
"01","01001",40104,"1062"
"01","01001",40105,"1196"
"01","01001",40106,"1"
"01","01001",40107,"0"
"01","01001",40108,"0"
"01","01001",40109,"33"
"01","01001",40110,"2"
"01","01001",40111,"24"
"01","01001",40112,"1"
"01","01001",40113,"1201"
"01","01001",40114,"76"
"01","01001",40115,"3"
"01","01001",40116,"0"
"01","01001",40119,"1469"
"01","01001",40199,""
"01","01001",40200,"NA"
"01","01001",40300,"543"
"01","01001",40400,"332"
"01","01001",40500,"79"
"01","01001",40501,"0"
"01","01001",40509,"79"
"01","01001",40599,""
"01","01001",40600,"1159"
"01","01001",40700,"94"
"01","01001",40900,"0"
"01","01001",50100,"545"
"01","01001",50200,"96"
"01","01001",50900,"0"
"01","01001",60100,"44"
"01","01001",60101,"37"
"01","01001",60102,"0"
"01","01001",60103,"7"
"01","01001",60104,"0"
"01","01001",60105,"0"
"01","01001",60106,"0"
"01","01001",60109,"0"
"01","01001",60199,""
"01","01001",60200,"1"
"01","01001",60201,"0"
"01","01001",60202,"0"
"01","01001",60203,"0"
"01","01001",60209,"1"
"01","01001",60299,""
"01","01001",60300,"0"
"01","01001",60400,"5"
"01","01001",60900,"0"
"01","01001",70100,"429"
"01","01001",70101,"307"
"01","01001",70102,"4"
"01","01001",70103,"113"
"01","01001",70104,"5"
"01","01001",70109,"0"
"01","01001",70199,""
"01","01001",70200,"NA"
"01","01001",70201,"NA"
"01","01001",70202,"NA"
"01","01001",70203,"NA"
"01","01001",70204,"NA"
"01","01001",70205,"NA"
"01","01001",70206,"NA"
"01","01001",70209,"NA"
"01","01001",70299,""
"01","01001",70300,"1"
"01","01001",70400,"0"
"01","01001",70500,"NA"
"01","01001",70600,"NA"
"01","01001",70900,"0"
"01","01001",80100,"57"
"01","01001",80101,"25"
"01","01001",80102,"25"
"01","01001",80103,"6"
"01","01001",80104,"1"
"01","01001",80105,"0"
"01","01001",80106,"0"
"01","01001",80107,"0"
"01","01001",80109,"0"
"01","01001",80199,""
"01","01001",80200,"0"
"01","01001",80201,"0"
"01","01001",80209,"0"
"01","01001",80299,""
"01","01001",80300,"1"
"01","01001",80400,"11"
"01","01001",80900,"0"
"01","01001",90100,"700"
"01","01001",90200,"94"
"01","01001",90300,"49"
"01","01001",90400,"173"
"01","01001",90500,"1"
"01","01001",90501,"0"
"01","01001",90502,"0"
"01","01001",90503,"0"
"01","01001",90509,"1"
"01","01001",90599,""
"01","01001",90600,"1"
"01","01001",90700,"0"
"01","01001",90701,"0"
"01","01001",90709,"0"
"01","01001",90799,""
"01","01001",90800,"0"
"01","01001",90900,"0"
"01","01001",91000,"0"
"01","01001",91100,"0"
"01","01001",91200,"0"
"01","01001",91300,"0"
"01","01001",91400,"156"
"01","01001",91500,"0"
"01","01001",91600,"1"
"01","01001",91900,"1822"
"01","01001",999999,""
"01","01002",10100,"10"
"01","01002",10200,"0"
"01","01002",10300,"0"
"01","01002",10400,"48"
"01","01002",10900,"0"
"01","01002",20100,"0"
"01","01002",20200,"0"
"01","01002",20300,"0"
"01","01002",20400,"0"
"01","01002",20500,"0"
"01","01002",20600,"0"
"01","01002",20601,"0"
"01","01002",20602,"0"
"01","01002",20603,"0"
"01","01002",20604,"0"
"01","01002",20609,"0"
"01","01002",20699,""
"01","01002",20900,"0"
"01","01002",30100,"0"
"01","01002",30200,"0"
"01","01002",30300,"0"
